concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason,temp_mapping_type
21603421,19091146,Maps to,20141201,20991231,NA,OMOP
21603836,1315286,Maps to,20141201,20991231,NA,OMOP
43534832,19022417,Maps to,20141201,20991231,NA,OMOP
21600597,961145,Maps to,20141201,20991231,NA,OMOP
21600448,1321636,Maps to,20141201,20991231,NA,OMOP
21600371,1309204,Maps to,20141201,20991231,NA,OMOP
21603170,1758392,Maps to,20141201,20991231,NA,OMOP
21601189,994058,Maps to,20141201,20991231,NA,OMOP
21600437,19093166,Maps to,20141201,20991231,NA,OMOP
21602900,19126622,Maps to,20141201,20991231,NA,OMOP
21601869,1551803,Maps to,20141201,20991231,NA,OMOP
21602501,1300978,Maps to,20141201,20991231,NA,OMOP
21604002,1360332,Maps to,20141201,20991231,NA,OMOP
40252222,40234834,Maps to,20141201,20991231,NA,OMOP
21604537,19056465,Maps to,20141201,20991231,NA,OMOP
21603957,19032724,Maps to,20141201,20991231,NA,OMOP
21604251,923540,Maps to,20141201,20991231,NA,OMOP
21603219,19016063,Maps to,20141201,20991231,NA,OMOP
21600084,953076,Maps to,20141201,20991231,NA,OMOP
21602438,19029421,Maps to,20141201,20991231,NA,OMOP
21600444,19027413,Maps to,20141201,20991231,NA,OMOP
21602470,19122136,Maps to,20141201,20991231,NA,OMOP
21601647,923540,Maps to,20141201,20991231,NA,OMOP
21605136,44784845,Maps to,20141201,20991231,NA,OMOP
21601015,19024544,Maps to,20141201,20991231,NA,OMOP
21604520,19093225,Maps to,20141201,20991231,NA,OMOP
21600752,1502855,Maps to,20141201,20991231,NA,OMOP
21600050,993631,Maps to,20141201,20991231,NA,OMOP
21600350,19057394,Maps to,20141201,20991231,NA,OMOP
21605447,43533114,Maps to,20141201,20991231,NA,OMOP
21600720,1544838,Maps to,20141201,20991231,NA,OMOP
21604488,19019932,Maps to,20141201,20991231,NA,OMOP
21603356,1154161,Maps to,20141201,20991231,NA,OMOP
40254011,40225722,Maps to,20141201,20991231,NA,OMOP
21600901,19016889,Maps to,20141201,20991231,NA,OMOP
21602833,19072054,Maps to,20141201,20991231,NA,OMOP
21600886,967823,Maps to,20141201,20991231,NA,OMOP
21604718,715939,Maps to,20141201,20991231,NA,OMOP
21603226,969004,Maps to,20141201,20991231,NA,OMOP
21601824,1367500,Maps to,20141201,20991231,NA,OMOP
21602533,1525866,Maps to,20141201,20991231,NA,OMOP
21603069,1786617,Maps to,20141201,20991231,NA,OMOP
43534815,42709321,Maps to,20141201,20991231,NA,OMOP
21605430,43012718,Maps to,20141201,20991231,NA,OMOP
21600233,19026180,Maps to,20141201,20991231,NA,OMOP
21601930,918222,Maps to,20141201,20991231,NA,OMOP
21604821,735850,Maps to,20141201,20991231,NA,OMOP
21603316,1181809,Maps to,20141201,20991231,NA,OMOP
21601679,1327978,Maps to,20141201,20991231,NA,OMOP
21600747,1503297,Maps to,20141201,20991231,NA,OMOP
21604943,1753745,Maps to,20141201,20991231,NA,OMOP
21602908,1749083,Maps to,20141201,20991231,NA,OMOP
21601424,19038536,Maps to,20141201,20991231,NA,OMOP
21600909,40171076,Maps to,20141201,20991231,NA,OMOP
21605033,1152631,Maps to,20141201,20991231,NA,OMOP
21603913,19041065,Maps to,20141201,20991231,NA,OMOP
21604998,19086786,Maps to,20141201,20991231,NA,OMOP
21602778,1560278,Maps to,20141201,20991231,NA,OMOP
21604249,950316,Maps to,20141201,20991231,NA,OMOP
21604067,928980,Maps to,20141201,20991231,NA,OMOP
21601045,19044727,Maps to,20141201,20991231,NA,OMOP
21600953,19041226,Maps to,20141201,20991231,NA,OMOP
21604644,19039262,Maps to,20141201,20991231,NA,OMOP
21602891,19072255,Maps to,20141201,20991231,NA,OMOP
21604446,705178,Maps to,20141201,20991231,NA,OMOP
21600992,1331270,Maps to,20141201,20991231,NA,OMOP
43534744,916943,Maps to,20141201,20991231,NA,OMOP
21602691,1578181,Maps to,20141201,20991231,NA,OMOP
21602113,903963,Maps to,20141201,20991231,NA,OMOP
21600653,1550557,Maps to,20141201,20991231,NA,OMOP
21605230,1781321,Maps to,20141201,20991231,NA,OMOP
21601395,19101677,Maps to,20141201,20991231,NA,OMOP
21602530,925102,Maps to,20141201,20991231,NA,OMOP
21603573,19072089,Maps to,20141201,20991231,NA,OMOP
21605201,1518254,Maps to,20141201,20991231,NA,OMOP
21604696,710062,Maps to,20141201,20991231,NA,OMOP
21603664,1518254,Maps to,20141201,20991231,NA,OMOP
21602205,19029108,Maps to,20141201,20991231,NA,OMOP
21602898,1777806,Maps to,20141201,20991231,NA,OMOP
21602502,1500211,Maps to,20141201,20991231,NA,OMOP
21600790,1516766,Maps to,20141201,20991231,NA,OMOP
21600486,19037833,Maps to,20141201,20991231,NA,OMOP
21600621,907879,Maps to,20141201,20991231,NA,OMOP
21600345,19068433,Maps to,20141201,20991231,NA,OMOP
21600677,19018403,Maps to,20141201,20991231,NA,OMOP
21601534,970250,Maps to,20141201,20991231,NA,OMOP
21603905,1186087,Maps to,20141201,20991231,NA,OMOP
21603755,19132294,Maps to,20141201,20991231,NA,OMOP
21603261,1181809,Maps to,20141201,20991231,NA,OMOP
21601205,19071991,Maps to,20141201,20991231,NA,OMOP
21604393,734275,Maps to,20141201,20991231,NA,OMOP
21604455,19101712,Maps to,20141201,20991231,NA,OMOP
21605323,905518,Maps to,20141201,20991231,NA,OMOP
21605099,935529,Maps to,20141201,20991231,NA,OMOP
21600776,1529331,Maps to,20141201,20991231,NA,OMOP
21601797,1310756,Maps to,20141201,20991231,NA,OMOP
21603139,981654,Maps to,20141201,20991231,NA,OMOP
21600990,1302398,Maps to,20141201,20991231,NA,OMOP
21600385,1362225,Maps to,20141201,20991231,NA,OMOP
21603413,19003416,Maps to,20141201,20991231,NA,OMOP
21600299,19095721,Maps to,20141201,20991231,NA,OMOP
21602339,915935,Maps to,20141201,20991231,NA,OMOP
21602398,942028,Maps to,20141201,20991231,NA,OMOP
21605168,1518254,Maps to,20141201,20991231,NA,OMOP
21601135,19015768,Maps to,20141201,20991231,NA,OMOP
21603677,915542,Maps to,20141201,20991231,NA,OMOP
21605261,19011091,Maps to,20141201,20991231,NA,OMOP
21600484,906780,Maps to,20141201,20991231,NA,OMOP
21600606,1836191,Maps to,20141201,20991231,NA,OMOP
21601958,19042099,Maps to,20141201,20991231,NA,OMOP
21601799,19102107,Maps to,20141201,20991231,NA,OMOP
21603381,19030493,Maps to,20141201,20991231,NA,OMOP
21604581,19080959,Maps to,20141201,20991231,NA,OMOP
21604799,701322,Maps to,20141201,20991231,NA,OMOP
21603868,1714165,Maps to,20141201,20991231,NA,OMOP
21603827,1343039,Maps to,20141201,20991231,NA,OMOP
21603569,948582,Maps to,20141201,20991231,NA,OMOP
21600846,19024770,Maps to,20141201,20991231,NA,OMOP
21604949,19046291,Maps to,20141201,20991231,NA,OMOP
21600083,961047,Maps to,20141201,20991231,NA,OMOP
21600965,1310149,Maps to,20141201,20991231,NA,OMOP
21600035,1518254,Maps to,20141201,20991231,NA,OMOP
21604844,769935,Maps to,20141201,20991231,NA,OMOP
21601883,19004049,Maps to,20141201,20991231,NA,OMOP
21604751,717607,Maps to,20141201,20991231,NA,OMOP
21603399,1201620,Maps to,20141201,20991231,NA,OMOP
21603738,1309188,Maps to,20141201,20991231,NA,OMOP
21602664,928980,Maps to,20141201,20991231,NA,OMOP
21602077,992716,Maps to,20141201,20991231,NA,OMOP
21602872,19086759,Maps to,20141201,20991231,NA,OMOP
21603480,19005570,Maps to,20141201,20991231,NA,OMOP
21604689,778268,Maps to,20141201,20991231,NA,OMOP
21604583,19095467,Maps to,20141201,20991231,NA,OMOP
21600845,19062817,Maps to,20141201,20991231,NA,OMOP
21603332,1237049,Maps to,20141201,20991231,NA,OMOP
21603820,1300978,Maps to,20141201,20991231,NA,OMOP
21600087,19011685,Maps to,20141201,20991231,NA,OMOP
21604721,19127550,Maps to,20141201,20991231,NA,OMOP
21602603,1542948,Maps to,20141201,20991231,NA,OMOP
21604402,713192,Maps to,20141201,20991231,NA,OMOP
21602213,923540,Maps to,20141201,20991231,NA,OMOP
21603627,905151,Maps to,20141201,20991231,NA,OMOP
21603124,1711759,Maps to,20141201,20991231,NA,OMOP
21600996,1344992,Maps to,20141201,20991231,NA,OMOP
21603745,19025348,Maps to,20141201,20991231,NA,OMOP
40251554,19017241,Maps to,20141201,20991231,NA,OMOP
45893464,44785094,Maps to,20150302,20991231,NA,OMOP
21603920,35606631,Maps to,20160502,20991231,NA,OMOP
1588665,35604901,Maps to,20160502,20991231,NA,OMOP
1588685,35605786,Maps to,20160502,20991231,NA,OMOP
1588701,35603983,Maps to,20160502,20991231,NA,OMOP
1588646,44818489,Maps to,20160502,20991231,NA,OMOP
1123747,1124957,Maps to,20200601,20991231,NA,OMOP
21602477,1300978,Maps to,20200601,20991231,NA,OMOP
21602174,955252,Maps to,20200601,20991231,NA,OMOP
1501765,1355548,Maps to,20200601,20991231,NA,OMOP
21602594,1551673,Maps to,20200601,20991231,NA,OMOP
21601335,40166605,Maps to,20200601,20991231,NA,OMOP
45893276,19009405,Maps to,20200601,20991231,NA,OMOP
21602560,1549080,Maps to,20200601,20991231,NA,OMOP
21602573,1595461,Maps to,20200601,20991231,NA,OMOP
21605280,986517,Maps to,20200601,20991231,NA,OMOP
43534869,43532316,Maps to,20200601,20991231,NA,OMOP
21605207,1550557,Maps to,20200601,20991231,NA,OMOP
21601087,44012596,Maps to,20200601,20991231,NA,OMOP
21601314,40163680,Maps to,20200601,20991231,NA,OMOP
21601732,902427,Maps to,20200601,20991231,NA,OMOP
21601335,36879023,Maps to,20200601,20991231,NA,OMOP
21601335,36878800,Maps to,20200601,20991231,NA,OMOP
21605173,1550557,Maps to,20200601,20991231,NA,OMOP
21604403,740910,Maps to,20200601,20991231,NA,OMOP
715771,1593273,Maps to,20200601,20991231,NA,OMOP
1123678,1201620,Maps to,20200601,20991231,NA,OMOP
21600650,991876,Maps to,20200601,20991231,NA,OMOP
21602568,1549080,Maps to,20200601,20991231,NA,OMOP
43534751,1503297,Maps to,20200601,20991231,NA,OMOP
21601813,1310756,Maps to,20200601,20991231,NA,OMOP
40252855,19012922,Maps to,20200601,20991231,NA,OMOP
21602591,1500211,Maps to,20200601,20991231,NA,OMOP
715850,939259,Maps to,20200601,20991231,NA,OMOP
21605160,45892419,Maps to,20200601,20991231,NA,OMOP
40252857,40799016,Maps to,20200601,20991231,NA,OMOP
21602237,1366603,Maps to,20200601,20991231,NA,OMOP
21601705,902427,Maps to,20200601,20991231,NA,OMOP
21601327,35603526,Maps to,20200601,20991231,NA,OMOP
21601904,1539403,Maps to,20200601,20991231,NA,OMOP
1588657,19030120,Maps to,20200601,20991231,NA,OMOP
43534826,19014202,Maps to,20200601,20991231,NA,OMOP
21602329,40171076,Maps to,20200601,20991231,NA,OMOP
715799,35200163,Maps to,20200601,20991231,NA,OMOP
21601483,19082886,Maps to,20200601,20991231,NA,OMOP
715923,35201105,Maps to,20200601,20991231,NA,OMOP
21602967,1705674,Maps to,20200601,20991231,NA,OMOP
21602481,1500211,Maps to,20200601,20991231,NA,OMOP
21602386,19029306,Maps to,20200601,20991231,NA,OMOP
21605055,1518254,Maps to,20200601,20991231,NA,OMOP
40252853,19048037,Maps to,20200601,20991231,NA,OMOP
21603425,40799075,Maps to,20200601,20991231,NA,OMOP
21602389,40799124,Maps to,20200601,20991231,NA,OMOP
21601459,19093166,Maps to,20200601,20991231,NA,OMOP
21602593,1548195,Maps to,20200601,20991231,NA,OMOP
40253606,36878937,Maps to,20200601,20991231,NA,OMOP
21600419,40798853,Maps to,20200601,20991231,NA,OMOP
21600560,42899972,Maps to,20200601,20991231,NA,OMOP
21603467,1188114,Maps to,20200601,20991231,NA,OMOP
1123903,1593331,Maps to,20200601,20991231,NA,OMOP
21605122,36879027,Maps to,20200601,20991231,NA,OMOP
21601117,1360067,Maps to,20200601,20991231,NA,OMOP
21601356,19032599,Maps to,20200601,20991231,NA,OMOP
21602560,1551673,Maps to,20200601,20991231,NA,OMOP
21601354,544505,Maps to,20200601,20991231,NA,OMOP
21604424,19123696,Maps to,20200601,20991231,NA,OMOP
40251677,1503297,Maps to,20200601,20991231,NA,OMOP
21601335,40164828,Maps to,20200601,20991231,NA,OMOP
21602593,1549080,Maps to,20200601,20991231,NA,OMOP
1588664,939259,Maps to,20200601,20991231,NA,OMOP
715870,19092377,Maps to,20200601,20991231,NA,OMOP
715858,1510813,Maps to,20200601,20991231,NA,OMOP
43534752,43009089,Maps to,20200601,20991231,NA,OMOP
21601365,532274,Maps to,20200601,20991231,NA,OMOP
21601314,40163700,Maps to,20200601,20991231,NA,OMOP
45893467,1529331,Maps to,20200601,20991231,NA,OMOP
21602591,1548195,Maps to,20200601,20991231,NA,OMOP
21604985,42709314,Maps to,20200601,20991231,NA,OMOP
21604508,40798666,Maps to,20200601,20991231,NA,OMOP
21601313,529072,Maps to,20200601,20991231,NA,OMOP
1123745,40799016,Maps to,20200601,20991231,NA,OMOP
43534777,1510813,Maps to,20200601,20991231,NA,OMOP
40252857,35406453,Maps to,20200601,20991231,NA,OMOP
21600372,40799171,Maps to,20200601,20991231,NA,OMOP
21604372,1126557,Maps to,20200601,20991231,NA,OMOP
1502096,1594034,Maps to,20200601,20991231,NA,OMOP
1123745,35406453,Maps to,20200601,20991231,NA,OMOP
1588698,42874220,Maps to,20200601,20991231,NA,OMOP
21603348,19049816,Maps to,20200601,20991231,NA,OMOP
21602573,1548195,Maps to,20200601,20991231,NA,OMOP
21602591,1549080,Maps to,20200601,20991231,NA,OMOP
21600107,904453,Maps to,20200601,20991231,NA,OMOP
45893467,1503297,Maps to,20200601,20991231,NA,OMOP
44819157,36879076,Maps to,20200601,20991231,NA,OMOP
43534841,43532539,Maps to,20200601,20991231,NA,OMOP
21601116,1360067,Maps to,20200601,20991231,NA,OMOP
21603400,1124957,Maps to,20200601,20991231,NA,OMOP
21601002,43009013,Maps to,20200601,20991231,NA,OMOP
21603372,42898411,Maps to,20200601,20991231,NA,OMOP
21604243,951279,Maps to,20200601,20991231,NA,OMOP
21601335,46275996,Maps to,20200601,20991231,NA,OMOP
21601335,36879025,Maps to,20200601,20991231,NA,OMOP
21602573,1549080,Maps to,20200601,20991231,NA,OMOP
1123897,1510627,Maps to,20200601,20991231,NA,OMOP
43534826,1557272,Maps to,20200601,20991231,NA,OMOP
45893275,911354,Maps to,20200601,20991231,NA,OMOP
45893458,42874220,Maps to,20200601,20991231,NA,OMOP
21604168,19000815,Maps to,20200601,20991231,NA,OMOP
21603342,1237049,Maps to,20200601,20991231,NA,OMOP
21604570,790253,Maps to,20200601,20991231,NA,OMOP
21603004,43009022,Maps to,20200601,20991231,NA,OMOP
21603218,44157639,Maps to,20200601,20991231,NA,OMOP
21604160,19009405,Maps to,20200601,20991231,NA,OMOP
21601313,40174023,Maps to,20200601,20991231,NA,OMOP
715816,1356361,Maps to,20200601,20991231,NA,OMOP
21601115,1360067,Maps to,20200601,20991231,NA,OMOP
715859,1510813,Maps to,20200601,20991231,NA,OMOP
21600849,19018322,Maps to,20200601,20991231,NA,OMOP
21602568,1551673,Maps to,20200601,20991231,NA,OMOP
715822,19009405,Maps to,20200601,20991231,NA,OMOP
45893466,1748975,Maps to,20200601,20991231,NA,OMOP
715932,35200577,Maps to,20200601,20991231,NA,OMOP
40251676,1503297,Maps to,20200601,20991231,NA,OMOP
21603763,36879077,Maps to,20200601,20991231,NA,OMOP
21603635,1550557,Maps to,20200601,20991231,NA,OMOP
1123817,1124957,Maps to,20200601,20991231,NA,OMOP
1123739,44816332,Maps to,20200601,20991231,NA,OMOP
21601363,42800027,Maps to,20200601,20991231,NA,OMOP
21604338,19029322,Maps to,20200601,20991231,NA,OMOP
40252857,36878956,Maps to,20200601,20991231,NA,OMOP
21601334,40166605,Maps to,20200504,20991231,NA,OMOP
21600706,1520218,Maps to,20200601,20991231,NA,OMOP
21601335,42873961,Maps to,20200601,20991231,NA,OMOP
21603428,35201862,Maps to,20200601,20991231,NA,OMOP
715937,19062817,Maps to,20200601,20991231,NA,OMOP
21600816,19009405,Maps to,20200601,20991231,NA,OMOP
21602912,1777806,Maps to,20200601,20991231,NA,OMOP
21600563,19084915,Maps to,20200601,20991231,NA,OMOP
21602593,1551673,Maps to,20200601,20991231,NA,OMOP
21604160,1557272,Maps to,20200601,20991231,NA,OMOP
1588671,1503297,Maps to,20200601,20991231,NA,OMOP
21602573,1551673,Maps to,20200601,20991231,NA,OMOP
21601335,36879091,Maps to,20200601,20991231,NA,OMOP
21601335,46275993,Maps to,20200601,20991231,NA,OMOP
21601723,1327978,Maps to,20200601,20991231,NA,OMOP
1501791,1510813,Maps to,20200601,20991231,NA,OMOP
21600508,19092412,Maps to,20200601,20991231,NA,OMOP
21602967,19136426,Maps to,20200601,20991231,NA,OMOP
21601114,1360067,Maps to,20200601,20991231,NA,OMOP
21601372,43532418,Maps to,20200601,20991231,NA,OMOP
21601114,1387426,Maps to,20200601,20991231,NA,OMOP
21601313,528990,Maps to,20200601,20991231,NA,OMOP
21600760,40798860,Maps to,20200601,20991231,NA,OMOP
21602591,1551673,Maps to,20200601,20991231,NA,OMOP
21601251,35605970,Maps to,20200601,20991231,NA,OMOP
21601769,1307863,Maps to,20200601,20991231,NA,OMOP
21603400,19022417,Maps to,20200601,20991231,NA,OMOP
21602594,1549080,Maps to,20200601,20991231,NA,OMOP
21605041,1152631,Maps to,20200601,20991231,NA,OMOP
21604268,1201620,Maps to,20200601,20991231,NA,OMOP
43534844,1112921,Maps to,20200601,20991231,NA,OMOP
21605037,19091288,Maps to,20200601,20991231,NA,OMOP
21601115,1387426,Maps to,20200601,20991231,NA,OMOP
21604532,19010886,Maps to,20200601,20991231,NA,OMOP
21600513,988095,Maps to,20200601,20991231,NA,OMOP
1123614,1201620,Maps to,20200601,20991231,NA,OMOP
21604603,37493797,Maps to,20200601,20991231,NA,OMOP
21603200,36878950,Maps to,20200601,20991231,NA,OMOP
40253998,1548195,Maps to,20200601,20991231,NA,OMOP
21600215,1116109,Maps to,20200601,20991231,NA,OMOP
21601335,36879093,Maps to,20200601,20991231,NA,OMOP
21602560,1548195,Maps to,20200601,20991231,NA,OMOP
21600724,19013926,Maps to,20200601,20991231,NA,OMOP
21602164,903963,Maps to,20200601,20991231,NA,OMOP
21602594,1548195,Maps to,20200601,20991231,NA,OMOP
1502013,45892558,Maps to,20200601,20991231,NA,OMOP
21602568,1548195,Maps to,20200601,20991231,NA,OMOP
21600037,1550557,Maps to,20200601,20991231,NA,OMOP
21604076,836208,Maps to,20141201,20991231,NA,OMOP
21603061,956653,Maps to,20141201,20991231,NA,OMOP
21603710,954688,Maps to,20141201,20991231,NA,OMOP
21604399,740910,Maps to,20141201,20991231,NA,OMOP
21602769,19027339,Maps to,20141201,20991231,NA,OMOP
21604898,19000498,Maps to,20141201,20991231,NA,OMOP
21602699,1507835,Maps to,20141201,20991231,NA,OMOP
21600265,1353256,Maps to,20141201,20991231,NA,OMOP
21604344,1125315,Maps to,20141201,20991231,NA,OMOP
21603525,1153428,Maps to,20141201,20991231,NA,OMOP
21602116,1518254,Maps to,20141201,20991231,NA,OMOP
21605328,19035307,Maps to,20141201,20991231,NA,OMOP
21604871,19102309,Maps to,20141201,20991231,NA,OMOP
21601218,19092377,Maps to,20141201,20991231,NA,OMOP
21602441,19049150,Maps to,20141201,20991231,NA,OMOP
21601615,955252,Maps to,20141201,20991231,NA,OMOP
21604517,19005101,Maps to,20141201,20991231,NA,OMOP
21602308,19009022,Maps to,20141201,20991231,NA,OMOP
21604277,19134009,Maps to,20141201,20991231,NA,OMOP
21603002,19023508,Maps to,20141201,20991231,NA,OMOP
21605133,19115033,Maps to,20141201,20991231,NA,OMOP
43534867,42874220,Maps to,20141201,20991231,NA,OMOP
21603063,19047240,Maps to,20141201,20991231,NA,OMOP
21602316,1711759,Maps to,20141201,20991231,NA,OMOP
21604094,749910,Maps to,20141201,20991231,NA,OMOP
21603220,19054875,Maps to,20141201,20991231,NA,OMOP
21603600,935390,Maps to,20141201,20991231,NA,OMOP
21602919,1715117,Maps to,20141201,20991231,NA,OMOP
21600234,1326303,Maps to,20141201,20991231,NA,OMOP
21604771,19046654,Maps to,20141201,20991231,NA,OMOP
40253469,40239056,Maps to,20141201,20991231,NA,OMOP
21605404,19081256,Maps to,20141201,20991231,NA,OMOP
21605045,1518254,Maps to,20141201,20991231,NA,OMOP
21604395,19112534,Maps to,20141201,20991231,NA,OMOP
40253776,40239665,Maps to,20141201,20991231,NA,OMOP
21603719,19136750,Maps to,20141201,20991231,NA,OMOP
21604487,782211,Maps to,20141201,20991231,NA,OMOP
21600946,1543229,Maps to,20141201,20991231,NA,OMOP
21601187,970011,Maps to,20141201,20991231,NA,OMOP
21604645,731188,Maps to,20141201,20991231,NA,OMOP
21601921,907879,Maps to,20141201,20991231,NA,OMOP
21604617,19072082,Maps to,20141201,20991231,NA,OMOP
21603135,1757803,Maps to,20141201,20991231,NA,OMOP
21600415,19101849,Maps to,20141201,20991231,NA,OMOP
21600587,961145,Maps to,20141201,20991231,NA,OMOP
21601624,927478,Maps to,20141201,20991231,NA,OMOP
21601036,1303425,Maps to,20141201,20991231,NA,OMOP
40252639,1350310,Maps to,20141201,20991231,NA,OMOP
21602540,1500211,Maps to,20141201,20991231,NA,OMOP
21601619,1036884,Maps to,20141201,20991231,NA,OMOP
21605245,19057346,Maps to,20141201,20991231,NA,OMOP
21604818,718583,Maps to,20141201,20991231,NA,OMOP
43534769,44507580,Maps to,20141201,20991231,NA,OMOP
21604218,19011007,Maps to,20141201,20991231,NA,OMOP
21600072,19002230,Maps to,20141201,20991231,NA,OMOP
21604918,19127551,Maps to,20141201,20991231,NA,OMOP
21603391,903031,Maps to,20141201,20991231,NA,OMOP
21605476,19100437,Maps to,20141201,20991231,NA,OMOP
21603955,1136980,Maps to,20141201,20991231,NA,OMOP
21602715,19136066,Maps to,20141201,20991231,NA,OMOP
21600576,994058,Maps to,20141201,20991231,NA,OMOP
21602831,1746114,Maps to,20141201,20991231,NA,OMOP
21601580,745268,Maps to,20141201,20991231,NA,OMOP
21605086,907553,Maps to,20141201,20991231,NA,OMOP
21601791,1335471,Maps to,20141201,20991231,NA,OMOP
21600708,950435,Maps to,20141201,20991231,NA,OMOP
21603099,1777417,Maps to,20141201,20991231,NA,OMOP
21601430,19054825,Maps to,20141201,20991231,NA,OMOP
21603307,19009365,Maps to,20141201,20991231,NA,OMOP
21601667,19081284,Maps to,20141201,20991231,NA,OMOP
21604624,19113034,Maps to,20141201,20991231,NA,OMOP
21604398,750146,Maps to,20141201,20991231,NA,OMOP
21600702,19031378,Maps to,20141201,20991231,NA,OMOP
21603695,981709,Maps to,20141201,20991231,NA,OMOP
40255458,903963,Maps to,20141201,20991231,NA,OMOP
21605335,19066188,Maps to,20141201,20991231,NA,OMOP
40253399,42709322,Maps to,20141201,20991231,NA,OMOP
21600489,19050761,Maps to,20141201,20991231,NA,OMOP
21605242,905518,Maps to,20141201,20991231,NA,OMOP
21602079,1036475,Maps to,20141201,20991231,NA,OMOP
21602521,19029079,Maps to,20141201,20991231,NA,OMOP
21604694,19091830,Maps to,20141201,20991231,NA,OMOP
21600300,19058510,Maps to,20141201,20991231,NA,OMOP
21602138,19089579,Maps to,20141201,20991231,NA,OMOP
21603486,19009145,Maps to,20141201,20991231,NA,OMOP
21602940,1036475,Maps to,20141201,20991231,NA,OMOP
21602087,44784845,Maps to,20141201,20991231,NA,OMOP
21605432,19024772,Maps to,20141201,20991231,NA,OMOP
21603080,1754994,Maps to,20141201,20991231,NA,OMOP
21600902,993631,Maps to,20141201,20991231,NA,OMOP
21603665,1550557,Maps to,20141201,20991231,NA,OMOP
21603718,1350504,Maps to,20141201,20991231,NA,OMOP
21601230,19096710,Maps to,20141201,20991231,NA,OMOP
21600097,948078,Maps to,20141201,20991231,NA,OMOP
21604616,19135827,Maps to,20141201,20991231,NA,OMOP
21603964,19049709,Maps to,20141201,20991231,NA,OMOP
21604232,951279,Maps to,20141201,20991231,NA,OMOP
21601876,19095309,Maps to,20141201,20991231,NA,OMOP
21605052,903963,Maps to,20141201,20991231,NA,OMOP
21604762,742185,Maps to,20141201,20991231,NA,OMOP
21604841,19014509,Maps to,20141201,20991231,NA,OMOP
21603223,916802,Maps to,20141201,20991231,NA,OMOP
21603861,1379969,Maps to,20141201,20991231,NA,OMOP
21603909,937368,Maps to,20141201,20991231,NA,OMOP
21600295,19103723,Maps to,20141201,20991231,NA,OMOP
21602046,905829,Maps to,20141201,20991231,NA,OMOP
21600019,907879,Maps to,20141201,20991231,NA,OMOP
21603693,929435,Maps to,20141201,20991231,NA,OMOP
21600321,1383925,Maps to,20141201,20991231,NA,OMOP
21600658,939259,Maps to,20141201,20991231,NA,OMOP
21605167,1550557,Maps to,20141201,20991231,NA,OMOP
21604608,730729,Maps to,20141201,20991231,NA,OMOP
21600301,19086330,Maps to,20141201,20991231,NA,OMOP
21602750,19042801,Maps to,20141201,20991231,NA,OMOP
21604766,1134439,Maps to,20141201,20991231,NA,OMOP
21604495,19018226,Maps to,20141201,20991231,NA,OMOP
21603609,19029108,Maps to,20141201,20991231,NA,OMOP
21602727,19017895,Maps to,20141201,20991231,NA,OMOP
21604260,1124957,Maps to,20141201,20991231,NA,OMOP
21604981,42709314,Maps to,20141201,20991231,NA,OMOP
21604665,19033243,Maps to,20141201,20991231,NA,OMOP
21601007,19136187,Maps to,20141201,20991231,NA,OMOP
21604538,745790,Maps to,20141201,20991231,NA,OMOP
21600764,19001441,Maps to,20141201,20991231,NA,OMOP
21603010,19027679,Maps to,20141201,20991231,NA,OMOP
21603776,1363387,Maps to,20141201,20991231,NA,OMOP
21604727,19010652,Maps to,20141201,20991231,NA,OMOP
21601931,19095729,Maps to,20141201,20991231,NA,OMOP
21601021,19092139,Maps to,20141201,20991231,NA,OMOP
43534746,42873635,Maps to,20141201,20991231,NA,OMOP
21603513,1150836,Maps to,20141201,20991231,NA,OMOP
21604863,19037983,Maps to,20141201,20991231,NA,OMOP
21602381,19016063,Maps to,20141201,20991231,NA,OMOP
21603859,19109079,Maps to,20141201,20991231,NA,OMOP
21603047,45776147,Maps to,20141201,20991231,NA,OMOP
21602662,19069049,Maps to,20141201,20991231,NA,OMOP
21602874,1769535,Maps to,20141201,20991231,NA,OMOP
21604386,19113032,Maps to,20141201,20991231,NA,OMOP
21603233,923540,Maps to,20141201,20991231,NA,OMOP
21600497,911354,Maps to,20141201,20991231,NA,OMOP
21605121,912803,Maps to,20141201,20991231,NA,OMOP
21602128,939259,Maps to,20141201,20991231,NA,OMOP
21601046,19001579,Maps to,20141201,20991231,NA,OMOP
21601519,932745,Maps to,20141201,20991231,NA,OMOP
21605100,1036884,Maps to,20141201,20991231,NA,OMOP
45893189,44818466,Maps to,20150302,20991231,NA,OMOP
45893488,45774639,Maps to,20150302,20991231,NA,OMOP
40255830,46274210,Maps to,20150908,20991231,NA,OMOP
45893463,46287466,Maps to,20151005,20991231,NA,OMOP
1588647,45892628,Maps to,20160502,20991231,NA,OMOP
1588666,919681,Maps to,20160502,20991231,NA,OMOP
1588659,45775965,Maps to,20160502,20991231,NA,OMOP
1588684,46221433,Maps to,20160502,20991231,NA,OMOP
21604099,749910,Maps to,20200601,20991231,NA,OMOP
21602581,1549080,Maps to,20200601,20991231,NA,OMOP
21602584,1549080,Maps to,20200601,20991231,NA,OMOP
21600710,19031378,Maps to,20200601,20991231,NA,OMOP
21601729,1386957,Maps to,20200601,20991231,NA,OMOP
21604975,735850,Maps to,20200601,20991231,NA,OMOP
21601380,43532418,Maps to,20200601,20991231,NA,OMOP
