concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason,tmp_mapping_type,tmp_domain_id_2
7326,37207199,Maps to,2019-07-31,2010-12-31,NA,USAGI,Procedure
7378,4325438,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7382,4254550,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
7386,4169228,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
7401,4321098,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7401,4106463,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7401,4120002,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7402,4321098,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7417,4085091,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7417,37017256,Maps to,2016-01-31,2030-12-31,NA,USAGI,Procedure
7421,4253785,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
7422,4183564,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
7423,4236632,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7424,4236351,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7429,4160021,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7430,4072024,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7430,4219039,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7430,4114783,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7430,4263903,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7431,4165696,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7431,4208901,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7435,4107097,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7442,4297321,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7446,4323586,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7446,4053011,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7469,4218109,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7483,4076443,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7483,4312734,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7488,44790187,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
7488,4002377,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
7488,4101113,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
7491,4041643,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
7491,4035291,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
7497,4145310,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7498,37016698,Maps to,2016-01-31,2030-12-31,NA,USAGI,Procedure
7505,4201351,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7505,4141812,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7510,4201351,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7510,4141812,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7510,4202585,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7510,4161393,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7510,4330514,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7510,36713204,Maps to,2017-01-31,2030-12-31,NA,USAGI,Procedure
7512,4201351,Maps to,2009-01-31,2016-12-31,NA,USAGI,Procedure
7512,37108766,Maps to,2017-07-31,2016-12-31,NA,USAGI,Procedure
7512,4161393,Maps to,2009-01-31,2016-12-31,NA,USAGI,Procedure
7512,4202585,Maps to,2009-01-31,2016-12-31,NA,USAGI,Procedure
7512,4330514,Maps to,2009-01-31,2016-12-31,NA,USAGI,Procedure
7512,36713204,Maps to,2017-01-31,2016-12-31,NA,USAGI,Procedure
7512,4141812,Maps to,2009-01-01,2016-12-31,NA,USAGI,Procedure
7514,4201351,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7514,4202585,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7514,4161393,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7514,36713204,Maps to,2017-01-31,2030-12-31,NA,USAGI,Procedure
7514,4330514,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7514,4082715,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7514,4141812,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7544,36675618,Maps to,2019-01-31,2030-12-31,NA,USAGI,Procedure
7561,4094533,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7562,4094533,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7578,40480505,Maps to,2009-07-31,2030-12-31,NA,USAGI,Procedure
7585,4120443,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
7585,40486103,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
7585,4079256,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
7595,4256910,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7596,4085447,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7596,4237359,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7600,37204743,Maps to,2019-07-31,2030-12-31,NA,USAGI,Procedure
7600,40489372,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
7600,36713410,Maps to,2017-01-31,2030-12-31,NA,USAGI,Procedure
7602,37204743,Maps to,2019-07-31,2030-12-31,NA,USAGI,Procedure
7606,4081560,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7617,4076072,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7618,4144432,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7619,4150990,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7620,4138868,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7626,4134857,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7638,4146785,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7639,4321450,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7643,4142889,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7651,4107444,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7651,4231432,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7661,40486542,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
7677,4142959,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7746,4252419,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7747,4086259,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7748,4082676,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7750,4252419,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7750,40488788,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
7753,4086403,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7753,4082716,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7760,4161908,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7760,4086403,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7760,4082716,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7760,4332928,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7760,36717295,Maps to,2017-01-31,2030-12-31,NA,USAGI,Procedure
7764,4252419,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7769,4059542,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7773,4057891,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7774,4057891,Maps to,2010-01-01,2030-12-31,NA,USAGI,Procedure
7775,4057891,Maps to,1999-01-01,2010-12-31,NA,USAGI,Procedure
7778,4085290,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7786,4205229,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7804,4124557,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7811,4066051,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7811,40486199,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
7816,4208524,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7824,4142870,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7826,4076188,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7826,4106743,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7828,46273975,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
7830,4096335,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
7875,4261020,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7900,4218109,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7916,4085866,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
7930,4024289,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7931,4082974,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7931,4083219,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7932,4085449,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7932,4109350,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7932,4237359,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7934,4024289,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7937,4082717,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7937,4082718,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7944,4082717,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7944,4082718,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7944,4335220,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7944,4332368,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7958,4296081,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7960,4181438,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7963,4181438,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
7963,37206108,Maps to,2019-07-31,2030-12-31,NA,USAGI,Procedure
7972,4181438,Maps to,1999-01-01,2010-12-31,NA,USAGI,Procedure
7972,4140442,Maps to,1999-01-01,2010-12-31,NA,USAGI,Procedure
7972,4144465,Maps to,1999-01-01,2010-12-31,NA,USAGI,Procedure
7976,4140283,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
7976,4058918,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
7999,44805757,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
8005,4320701,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8007,4270051,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8007,2005820,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8008,4343672,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8009,4034448,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8010,4034449,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8011,4343672,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8022,761010,Maps to,2018-01-31,2030-12-31,NA,USAGI,Procedure
8022,4343477,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
8022,4150850,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
8022,4343340,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
8030,40492488,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
8030,40488011,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
8030,40493001,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
8030,40492489,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
8030,40493016,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
8030,40493002,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
8031,4114794,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8031,42689686,Maps to,2017-04-01,2030-12-31,NA,USAGI,Procedure
8032,42689686,Maps to,2017-04-01,2030-12-31,NA,USAGI,Procedure
8032,4224640,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8032,4194776,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8034,4044367,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8036,4072039,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
8042,4173316,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8046,4073804,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8046,4234292,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8052,4264289,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8054,4159766,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8055,4226944,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8073,4218109,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8073,37016930,Maps to,2016-01-31,2030-12-31,NA,USAGI,Procedure
8073,4302583,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8089,4144525,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
8089,4293030,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
8093,4035290,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
8104,42709744,Maps to,2012-01-31,2030-12-31,NA,USAGI,Procedure
8118,46272790,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
8118,4141657,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8118,4047491,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8118,4081883,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8118,4081561,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8118,4081560,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8118,4085287,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8118,40487892,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
8118,4058907,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8123,42709744,Maps to,2012-01-31,2030-12-31,NA,USAGI,Procedure
8123,4064344,Maps to,1999-01-01,2030-12-31,NA,USAGI,Observation
8123,42535276,Maps to,2018-01-31,2030-12-31,NA,USAGI,Procedure
8137,4118607,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8137,4107643,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8151,4237359,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8155,4332191,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
8155,4038188,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
8155,4217238,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
8156,42535281,Maps to,2018-01-31,2030-12-31,NA,USAGI,Procedure
8156,44808546,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
8176,45766716,Maps to,2015-01-31,2030-12-31,NA,USAGI,Procedure
8176,4180900,Maps to,2008-01-31,2030-12-31,NA,USAGI,Procedure
8180,4195803,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8195,4075290,Maps to,2008-01-01,2030-12-31,NA,USAGI,Procedure
8236,4324613,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
8238,4233386,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
8239,4080807,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
8242,4071184,Maps to,1997-01-01,2030-12-31,NA,USAGI,Observation
8246,4171763,Maps to,1998-01-01,2030-12-31,NA,USAGI,Procedure
8249,4080807,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8251,4150872,Maps to,1998-01-01,2030-12-31,NA,USAGI,Observation
8365,37109061,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
8370,37109061,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
8370,4196152,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
8378,42538966,Maps to,2018-01-31,2030-12-31,NA,USAGI,Procedure
8387,4144201,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8416,4052115,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8416,4287324,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8492,4248147,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
8525,4141256,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8526,4146626,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8527,4195671,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8528,4194730,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8563,4101538,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8623,46270768,Maps to,2015-07-31,2010-12-31,NA,USAGI,Procedure
8665,40489936,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
8665,4347783,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
8671,4138783,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
8672,4138783,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
8716,42537950,Maps to,2018-01-31,2030-12-31,NA,USAGI,Procedure
8717,4022031,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8718,45766884,Maps to,2015-01-31,2030-12-31,NA,USAGI,Procedure
8788,4146025,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8872,4197923,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8875,4147304,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8883,4086410,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8883,42872538,Maps to,2012-07-31,2030-12-31,NA,USAGI,Procedure
8883,2616257,Maps to,2001-10-01,2030-12-31,NA,USAGI,Procedure
8883,37396361,Maps to,2016-07-31,2030-12-31,NA,USAGI,Procedure
8883,2616258,Maps to,2001-10-01,2030-12-31,NA,USAGI,Procedure
8883,37109129,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
8885,42535695,Maps to,2018-01-31,2030-12-31,NA,USAGI,Procedure
8892,4138783,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8906,4306749,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
8917,4022627,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
8921,4190310,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
8924,4047337,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8926,4226830,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8936,4040974,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8936,4223241,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8938,4209862,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8997,4331908,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
8998,4331908,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9108,4244397,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
9108,4251030,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
9110,4210001,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
9116,4194147,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
9116,4140741,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
9120,4328015,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
9143,4021093,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
9146,4274038,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9156,4019646,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9157,4226809,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9159,4246197,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
9160,4287321,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9162,4145834,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9201,4324784,Maps to,2012-01-01,2030-12-31,NA,USAGI,Procedure
9205,40492036,Maps to,2012-01-01,2030-12-31,NA,USAGI,Procedure
9259,4245372,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9260,4214115,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9262,4039628,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9263,4052414,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9263,4051188,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9264,4052415,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9264,4214115,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9267,4193981,Maps to,2010-01-01,2030-12-31,NA,USAGI,Procedure
9268,4310833,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
9268,4075238,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
9269,4040722,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9279,4111540,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
9279,4037672,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
9285,4111540,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9285,4194197,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9286,4263386,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
9291,4200391,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9292,4125467,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9293,37206727,Maps to,2019-07-31,2030-12-31,NA,USAGI,Procedure
9293,4120425,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9294,4226535,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9295,4066807,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9296,4075296,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9297,4194967,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9299,4125466,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9299,4226535,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9300,4071494,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9301,4143045,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9301,37206727,Maps to,2019-07-31,2030-12-31,NA,USAGI,Procedure
9302,40489848,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
9302,4226535,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9303,4200391,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9307,4064257,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9310,4240817,Maps to,1970-01-01,2017-12-31,NA,USAGI,Procedure
9338,45765586,Maps to,2015-01-31,2030-12-31,NA,USAGI,Procedure
9342,45765586,Maps to,2015-01-31,2030-12-31,NA,USAGI,Procedure
9342,4331518,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
9347,4060515,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
9347,37109080,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
9350,4120966,Maps to,1970-01-01,2017-12-31,NA,USAGI,Procedure
9361,4328969,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
9372,4328969,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
9404,4213288,Maps to,1998-01-01,2030-12-31,NA,USAGI,Procedure
9406,4040551,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9406,4043177,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9406,4175627,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9408,4144062,Maps to,1998-01-01,2030-12-31,NA,USAGI,Procedure
9409,4014021,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
9412,4308127,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
9418,4243780,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9418,4081731,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9419,4075473,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9422,44791438,Maps to,2014-04-01,2010-12-31,NA,USAGI,Procedure
9422,4070327,Maps to,1970-01-01,2010-12-31,NA,USAGI,Procedure
9423,4070329,Maps to,1970-01-01,2010-12-31,NA,USAGI,Procedure
9429,4143660,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9441,42872674,Maps to,2012-07-31,2030-12-31,NA,USAGI,Procedure
9441,42872675,Maps to,2012-07-31,2030-12-31,NA,USAGI,Procedure
9448,4070228,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9448,4167079,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9450,4140260,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9462,4070230,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9464,4081727,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9485,4216854,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9486,4289590,Maps to,2011-01-01,2030-12-31,NA,USAGI,Procedure
9495,4021322,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
9495,4300827,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
9495,4021315,Maps to,1997-01-01,2030-12-31,NA,USAGI,Observation
9495,4041249,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
9496,4093926,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9496,4305581,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9496,4114775,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9507,4147588,Maps to,2005-01-01,2030-12-31,NA,USAGI,Procedure
9507,4030033,Maps to,2005-01-01,2030-12-31,NA,USAGI,Procedure
9509,4218111,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9553,4103530,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9555,4080499,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9565,4154120,Maps to,2005-01-01,2030-12-31,NA,USAGI,Procedure
9614,44809139,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
9615,4256346,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9615,44807107,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
9616,4081872,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9625,4154990,Maps to,2005-01-01,2030-12-31,NA,USAGI,Procedure
9632,4154990,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9636,4030028,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
9636,4132314,Maps to,1970-01-01,2030-12-31,NA,USAGI,Condition
9676,4085452,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
9678,4205771,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
9683,4291158,Maps to,2004-01-01,2030-12-31,NA,USAGI,Procedure
9684,4337261,Maps to,2011-01-01,2030-12-31,NA,USAGI,Procedure
9687,4176113,Maps to,2004-01-01,2010-12-31,NA,USAGI,Procedure
9697,4258693,Maps to,2009-01-31,2030-12-31,NA,USAGI,Observation
9697,44808729,Maps to,2014-04-01,2030-12-31,NA,USAGI,Observation
9698,4032408,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
