CodeId;Abbreviation;ShortName;LongName;ParentId;HierarchyLevel;BeginningDate;ExpiringDate;LastModifiedDate;LastModifiedBy;Status;Description;OID;CreatedDate;A:Alakomponentti (icpc);ALONG:Anm.;ALONG:Ensisijainen ICD-10;ALONG:Exkluderar;A:Harkitse (icpc);ALONG:Huom.;ALONG:ICD-10;ALONG:Inkluderar;A:Komponent (icpc);A:Komponentti (icpc);ALONG:Kriteerit (icpc);ALONG:Kriterier (icpc);A:Lehtisolmu;A:Långt_namn;ALONG:Mukaan lukien;ALONG:Pois lukien;A:Subkomponent (icpc);A:Sukupuoli;A:Överväg (icpc);ALONG:Consider_EN;ALONG:Criteria_EN;ALONG:Exclusion_EN;ALONG:Inclusion_EN;A:Long_name;A:Päivystysapu116117
D71;Sikotauti;Sikotauti;Sikotauti;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1612;04.02.2008;Infektiot;;;;Turvotus A08;;B26.0,B26.1,B26.2,B26.3,B26.8,B26.9;parotit meningit / orkit / pankreatit;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;(1) akuutti ei-märkäinen, ei-punoittava, diffuusisti aristava tulehdus yhdessä tai useammassa sylkirauhasessa tai (2) viljelyllä/vasta-ainein todennettu akuutti sikotauti tai (3) kivestulehdus sikotaudille altistuneella potilaalla, kun taudin itämisaika soveltuu kokonaiskuvaan;(1) akut, ej suppurativ, ej erytematös, diffust öm inflammation av antingen en eller flera spottkörtlar, eller (2) akut påssjukeinfektion, som påvisats genom odling eller serologi, eller (3) orkit hos en person, som utsatts för påssjuksmitta efter en lämplig inkubati;T;Påssjuka;sikotaudin aiheuttama aivokalvontulehdus/kivestulehdus/haimatulehdus;;Infektioner;;Svullnad A08;swelling A08;acute non-suppurative, non-erythematous, diffuse tender inflammation of one or more salivary glands, or acute mumps infection demonstrated by culture or serology, or orchitis in a person exposed to mumps following appropriate incubation period;;mumps meningitis/orchitis/pancreatitis;Mumps;
D72;Virushepatiitti;Virushepatiitti;Virushepatiitti;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1613;04.02.2008;Infektiot;;;hepatit UNS D97;Keltaisuus D13, Maksan suurentuma D23;;B15.0,B15.9,B16.0,B16.1,B16.2,B16.9,B17.0,B17.1,B17.2,B17.8,B18.0,B18.1,B18.2,B18.8,B18.9,B19.0,B19.9;alla hepatiter./som antagits vara av virus framkallade./kronisk aktiv hepatit;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;(1) virustulehdus ja maksan tulehdus, keltaisuuteen yhdistyneenä tai ilman tai (2) vasta-ainein todennettu virushepatiitti;(1) evidens för virusinfektion med hepatit med / utan ikterus, eller (2) serologisk evidens för en infektion med hepatitvirus.;T;Virushepatit;kaikki oletettavasti viruksen aiheuttamat hepatiitit./krooniset aktiivit hepatiitit;maksatulehdus määrittämätön D97;Infektioner;;Gulsot D13, Leverförstoring D23;jaundice D13, hepatomegaly D23;evidence of viral infection with inflammation of the liver with/without jaundice, or serological evidence of an infection with a hepatitis virus;hepatitis NOS D97;all hepatitis presumed viral, chronic active hepatitis;Viral hepatitis;
D73;Maha-suolitulehdus, tarttuvaksi oletettu;Maha-suolitulehdus, tarttuvaksi oletettu;Maha-suolitulehdus, tarttuvaksi oletettu;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1614;04.02.2008;Infektiot;;;colon irritabile D93,icke infektiös enterit och gastroenterit D94./D99;;;A09;diarré / uppkastning antagligen av infektiöst ursprung./dysenteri NUD./matförgiftning./maginfluensa;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Gastroenterit, förmodad infektion;gastroenteriitti./mahaflunssa./punatauti määrittämätön./ruokamyrkytys./tarttuvaksi oletettu ripuli/oksentelu;ärtynyt paksusoli -oireyhtymä D93./ tarttumaton suoli- ja maha-suolitulehdus D94./D99;Infektioner;;;;;irritable bowel syndrome D93, non-infective enteritis and gastroenteritis(chronic enteritis/ulcerative colitis) D94, non-infective enteritis and gastroenteritis (disease digestive system other) D99;diarrhoea/vomiting presumed to be infective, dysentery NOS, food poisoning, gastric flu;Gastroenteritis presumed infection;
D74;Pahanlaatuinen kasvain, mahalaukun;Pahanlaatuinen kasvain, mahalaukun;Pahanlaatuinen kasvain, mahalaukun;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1615;04.02.2008;Kasvaimet;;;;Pahanlaatuinen kasvain, ruuansulatuselinten, muu/määrittämätön D77, Hyvänlaatuinen/määrittämätön kasvain, ruoansulatuskanavan D78;;C16.0,C16.00&,C16.01&,C16.02&,C16.03&,C16.04&,C16.09&,C16.1,C16.10&,C16.11&,C16.12&,C16.13&,C16.14&,C16.19&,C16.2,C16.20&,C16.21&,C16.22&,C16.23&,C16.24&,C16.29&,C16.3&,C16.30&,C16.31&,C16.32&,C16.33&,C16.34&,C16.39&,C16.4&,C16.5&,C16.6&,C16.8&,C16.9&;magsäckscarcinom;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;tyypillinen histologia;typisk histologi;T;Malign tumör i magsäcken;mahasyöpä./vatsalaukun syöpä;;Tumörer;;Malign tumör i matsmältningsorganen - annan / UNS D77, Benign eller ospecificerad tumör i matsmältningsorganen D78;other malignant digestive neoplasm (when primary site is uncertain) D77, benign/unspecified digestive neoplasm D78;characteristic histological appearance;;carcinoma stomach;Malignant neoplasm stomach;
D75;Pahanlaatuinen kasvain, paksusuolen/peräsuolen;Pahanlaatuinen kasvain, paksusuolen/peräsuolen;Pahanlaatuinen kasvain, paksusuolen/peräsuolen;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1616;04.02.2008;Kasvaimet;;;;Pahanlaatuinen kasvain, ruuansulatuselinten, muu/määrittämätön D77, Hyvänlaatuinen/määrittämätön kasvain, ruoansulatuskanavan D78;;C18.0,C18.00&,C18.01&,C18.02&,C18.09&,C18.1,C18.10&,C18.11&,C18.12&,C18.19&,C18.2,C18.20&,C18.21&,C18.22&,C18.29&,C18.3,C18.30&,C18.31&,C18.32&,C18.39&,C18.4,C18.40&,C18.41&,C18.42&,C18.49&,C18.5,C18.50&,C18.51&,C18.52&,C18.59&,C18.6,C18.60&,C18.61&,C18.62&,C18.69&,C18.7,C18.70&,C18.71&,C18.72&,C18.79&,C18.8,C18.80&,C18.81&,C18.82&,C18.89&,C18.9,C18.90&,C18.91&,C18.99&,C19&,C20.90&,C20.91&,C20.92&,C20.99&,C21.0&,C21.1&,C21.2&,C21.8&;;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;tyypillinen histologia;typisk histologi;T;Malign tumör i tjocktarm / ändtarm;;;Tumörer;;Malign tumör i matsmältningsorganen - annan / UNS D77, Benign eller ospecificerad tumör i matsmältningsorganen D78;other digestive malignant neoplasm (when primary site is uncertain) D77, benign/unspecified digestive neoplasm D78;characteristic histological appearance;;;Malignant neoplasm colon/rectum;
D76;Pahanlaatuinen kasvain, haiman;Pahanlaatuinen kasvain, haiman;Pahanlaatuinen kasvain, haiman;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1617;04.02.2008;Kasvaimet;;;;Pahanlaatuinen kasvain, ruuansulatuselinten, muu/määrittämätön D77, Hyvänlaatuinen/määrittämätön kasvain, ruoansulatuskanavan D78;;C25.0&,C25.1&,C25.2&,C25.3&,C25.4&,C25.7&,C25.8&,C25.9&;pancreaskancer;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;tyypillinen histologia;typisk histologi;T;Malign tumör i bukspottkörtel;haimasyöpä;;Tumörer;;Malign tumör i matsmältningsorganen - annan / UNS D77, Benign eller ospecificerad tumör i matsmältningsorganen D78;other digestive malignant neoplasm (when primary site is unknown) D77, benign/unspecified digestive neoplasm D78;characteristic histological appearance;;carcinoma of pancreas;Malignant neoplasm pancreas;
D77;Pahanlaat. kasvain, ruoansul.elint., muu/määr.tön;Pahanlaat. kasvain, ruoansul.elint., muu/määr.tön;Pahanlaatuinen kasvain, ruuansulatuselinten, muu/määrittämätön;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1618;04.02.2008;Kasvaimet;;;malignitet i magsäcken./tjocktarmen / ändtarmen./bukspottskörteln D74-76./sekundär malignitet från känd lokalisation (koda till lokalisationen)./sekundär malignitet från okänd lokalisation A79;Hyvänlaatuinen/määrittämätön kasvain, ruoansulatuskanavan D78;;C00.0&,C00.1&,C00.2&,C00.3&,C00.4&,C00.5&,C00.6&,C00.8&,C00.9&,C01&,C02.0&,C02.10&,C02.11&,C02.2&,C02.3&,C02.4&,C02.8&,C02.9&,C03.0&,C03.1&,C03.9&,C04.0&,C04.1&,C04.8&,C04.9&,C05.0&,C05.1&,C05.2&,C05.8&,C05.9&,C06.0&,C06.1,C06.2,C06.8&,C06.9&,C07.70&,C07.71&,C08.0,C08.1,C08.8,C08.80&,C08.81&,C08.82&,C08.83&,C08.84&,C08.89&,C08.9,C08.90&,C08.91&,C08.92&,C08.93&,C08.94&,C08.99&,C14.8&,C15.0&,C15.1&,C15.2&,C15.3&,C15.4&,C15.5&,C15.8&,C15.9&,C17.0&,C17.1&,C17.2&,C17.3&,C17.8&,C17.9&,C22.0&,C22.1&,C22.2&,C22.3&,C22.4&,C22.7&,C22.9&,C23&,C24.0,C24.00&,C24.01&,C24.02&,C24.09&,C24.1&,C24.8&,C24.9&,C26.0&,C26.8&,C26.9&,C45.1&,C45.7&,C46.2&,C48.0,C48.00&,C48.02&,C48.03&,C48.04&,C48.05&,C48.06&,C48.07&,C48.09&,C48.1,C48.10&,C48.12&,C48.13&,C48.14&,C48.15&,C48.16&,C48.17&,C48.18&,C48.19&,C48.2,C48.20&,C48.21&,C48.22&,C48.23&,C48.24&,C48.25&,C48.26&,C48.27&,C48.28&,C48.29&,C48.8,C48.80&,C48.81&,C48.82&,C48.83&,C48.84&,C48.85&,C48.86&,C48.87&,C48.88&,C48.89&;alla övriga primära maligniteter i malsmältningsorganen./gallblåsecancer./lever cancer;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Malign tumör i matsmältningsorganen - annan / UNS;kaikki muut ruoansulatuskanavan primaarisyövät./maksasyöpä./sappirakkosyöpä;mahalaukun./paksusuolen/peräsuolen./haiman pahanlaatuisuus D74-76./ tietyn paikan (luokittele paikan mukaan) sekundaarinen pahanlaatuinen kasvain./ tuntematonta alkuperää oleva sekundaarinen pahanlaatuinen kasvain A79;Tumörer;;Benign eller ospecificerad tumör i matsmältningsorganen D78;benign/unspecified digestive neoplasm D78;;secondary malignancy of unknown site A79, Malignant neoplasm stomach D74, Malignant neoplasm colon/rectum D75, Malignant neoplasm pancreas D76, secondary malignancy of known site (code to site);all other primary malignancies of digestive system, gallbladder cancer, liver cancer;Malignant digestive neoplasm other/NOS;
D78;Hyvänlaat./määr.tön kasvain, ruoansul.kanavan;Hyvänlaat./määr.tön kasvain, ruoansul.kanavan;Hyvänlaatuinen/määrittämätön kasvain, ruoansulatuskanavan;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1619;04.02.2008;Kasvaimet;;;;;;D00.0,D00.00&,D00.01&,D00.02&,D00.03&,D00.04&,D00.05&,D00.06&,D00.07&,D00.08&,D00.09&,D01.0&,D01.1&,D01.2&,D01.3&,D01.4&,D01.5&,D01.7&,D01.9&,D10.0,D10.00&,D10.01&,D10.02&,D10.03&,D10.04&,D10.05&,D10.06&,D10.07&,D10.08&,D10.09&,D10.1,D10.10&,D10.11&,D10.12&,D10.13&,D10.14&,D10.19&,D10.2&,D10.3,D10.30&,D10.31&,D10.32&,D10.33&,D10.34&,D10.35&,D10.36&,D10.37&,D10.38&,D10.39&,D10.4&,D10.5&,D10.6&,D10.7&,D10.9&,D11.0&,D11.7,D11.70&,D11.71&,D11.9&,D12.0&,D12.1&,D12.2&,D12.3&,D12.4&,D12.5&,D12.6&,D12.7&,D12.8&,D12.9&,D13.0&,D13.1&,D13.2&,D13.3&,D13.4&,D13.5&,D13.6&,D13.7&,D13.9&,D19.1&,D20.0&,D20.1&,D37.00&,D37.01&,D37.08&,D37.09&,D37.1&,D37.2&,D37.3&,D37.4&,D37.5&,D37.6&,D37.7&,D37.9&,D48.3&,D48.4&,D48.41&,D48.42&,D48.49&,K31.7,K62.0,K62.1,K63.5;benign tumör i maltsmältningsorganen / tumör som varken specificerats som benign eller malign / när histologi inte är tillgänglig./polyp i magsäcken./duodenum./colon./rectum;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Benign eller ospecificerad tumör i matsmältningsorganen;hyvänlaatuinen/määrittelemätön ruoansulatuskanavan kasvain tai mahalaukun/pohjukaissuolen/paksusuolen/peräsuolen polyyppi./kun solunäytettä ei ole käytettävissä;;Tumörer;;;;;;benign digestive neoplasm, digestive neoplasm not specified as benign or malignant/when histology is not available, polyp of colon, polyp of duodenum, polyp of rectum, polyp of stomach;Neoplasm digestive system benign/unspecified;
D79;Vierasesine ruuansulatuskanavassa;Vierasesine ruuansulatuskanavassa;Vierasesine ruuansulatuskanavassa;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1620;04.02.2008;Vammat;;;främmande kropp i strupen / inhalerad R87;;;T18.0,T18.1,T18.2,T18.3,T18.4,T18.5,T18.8,T18.9;främmande kropp nedsvald / i matsmältningsorganen inkluderande mun./matstrupe./rectum;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Främmande kropp genom naturlig öppning;vierasesine nielaistu, esine ruoansulatuskanavassa (mukaan lukien suu./ruokatorvi./peräsuoli);vierasesine nielussa / sisään hengitettynä R87;Skador;;;;;foreign body in throat/inhaled R87;foreign body swallowed/in digestive tract, including mouth, oesophagus, rectum;Foreign body digestive system;T
D80;Ruoansulatuselinten vamma, muu;Ruoansulatuselinten vamma, muu;Ruoansulatuselinten vamma, muu;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1621;04.02.2008;Vammat;;;multipla organskador A81./skada på bäckenorgan X82./Y80;;;S00.5,S00.50,S00.51,S00.52,S00.59,S02.5,S03.2,S10.0,S36.1,S36.2,S36.3,S36.4,S36.5,S36.6,T28.0,T28.1,T28.2,T28.5,T28.6,T28.7;skada på abdominala organ./tand./tunga;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Skada på matsmältningsorganen, annan;hampaan/kielen tai mahaontelon elimen vamma;monielinvamma A81./ lantionpohjan elinten vamma X82./Y80;Skador;;;;;multiple organ injuries A81, injury pelvic organs female X82, injury male genital Y80;injury to abdominal organ, injury to teeth, injury to tongue;Injury digestive system other;
D81;Synnynnäinen epämuodostuma, ruuansulatuselimen;Synnynnäinen epämuodostuma, ruuansulatuselimen;Synnynnäinen epämuodostuma, ruuansulatuselimen;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1622;04.02.2008;Synnynnäiset epämuodostumat;;;hemangiom / lymfangiom S81./medfödd metabolisk störning T80;;;K00.5,K00.50,K00.51,K00.52,K00.58,K00.59,Q18.0,Q18.1,Q18.2,Q18.3,Q18.4,Q18.5,Q18.6,Q18.7,Q18.8,Q18.9,Q20.00,Q20.01,Q35.1,Q35.3,Q35.70,Q35.71,Q35.9,Q36.0,Q36.1,Q36.9,Q36.99,Q37.0,Q37.1,Q37.2,Q37.3,Q37.8,Q37.90,Q37.99,Q38.00,Q38.08,Q38.1,Q38.2,Q38.3,Q38.30,Q38.38,Q38.39,Q38.4,Q38.42,Q38.48,Q38.49,Q38.5,Q38.50,Q38.51,Q38.58,Q38.6,Q38.60,Q38.61,Q38.68,Q38.69,Q38.7,Q38.80,Q38.88,Q39.0,Q39.10,Q39.11,Q39.19,Q39.2,Q39.3,Q39.4,Q39.50,Q39.58,Q39.6,Q39.80,Q39.81,Q39.88,Q39.9,Q40.0,Q40.1,Q40.2,Q40.21,Q40.22,Q40.28,Q40.3,Q40.8,Q40.9,Q41.0,Q41.1,Q41.2,Q41.8,Q41.9,Q42.0,Q42.1,Q42.2,Q42.3,Q42.8,Q42.9,Q43.0,Q43.1,Q43.2,Q43.30,Q43.31,Q43.38,Q43.4,Q43.5,Q43.6,Q43.7,Q43.8,Q43.9,Q44.0,Q44.1,Q44.20,Q44.21,Q44.29,Q44.3,Q44.4,Q44.5,Q44.6,Q44.7,Q44.70,Q44.71,Q44.72,Q44.73,Q44.74,Q44.75,Q44.78,Q45.0,Q45.1,Q45.2,Q45.3,Q45.30,Q45.31,Q45.38,Q45.8,Q45.9;biliär anomali./kluven läpp / gomspalt./Meckels divertikel./megacolon./Hirschprungs sjukdom./atresi av matstrupen./pylorusstenos./tungband;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Medfödd missbildning i matsmältningsorganen;huuli-kitalakihalkio./Hirschprungin tauti./jättipaksusuoli./kielijänne./mahaportinahtauma./Meckelin divertikkeli,ohutsuolen umpipussi./pylorysstenoosi./ruokatorviumpeuma./sappitiehyeiden epämuodostuma;verisuonikasvain/imusuonikasvain S81./ synnynnäinen aineenvaihduntahäriö T80;Medfödda misbildningar;;;;;haemangioma/lymphangioma S81, congenital metabolic disorder T80;biliary anomaly, cleft lip/palate, Hirschprung's disease, Meckel's diverticulum, megacolon, oesophageal atresia, pyloric stenosis, tongue-tie;Congenital anomaly digestive system;
D82;Hampaiden/ikenien sairaus;Hampaiden/ikenien sairaus;Hampaiden/ikenien sairaus;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1623;04.02.2008;Muut sairaudet;;;problem med tandsprickning eller tandtbett D19./skada på tand / tandkött D80./Vincents angina D83;;;K00.00,K00.01,K00.09,K00.1,K00.10,K00.11,K00.12,K00.19,K00.2,K00.20,K00.21,K00.22,K00.24,K00.25,K00.26,K00.28,K00.29,K00.3,K00.30,K00.31,K00.39,K00.4,K00.40,K00.41,K00.42,K00.43,K00.44,K00.45,K00.46,K00.48,K00.6,K00.60,K00.61,K00.62,K00.68,K00.69,K00.80,K00.81,K00.82,K00.83,K00.88,K00.9,K01.0,K01.1,K01.10,K01.11,K01.12,K01.13,K01.14,K01.15,K01.16,K01.17,K01.18,K01.19,K02.0,K02.1,K02.2,K02.3,K02.4,K02.8,K02.9,K03.0,K03.00,K03.01,K03.08,K03.09,K03.1,K03.10,K03.11,K03.12,K03.13,K03.18,K03.19,K03.2,K03.20,K03.21,K03.22,K03.23,K03.24,K03.28,K03.29,K03.3,K03.30,K03.31,K03.39,K03.4,K03.5,K03.9,K04.0,K04.00,K04.08,K04.09,K04.1,K04.2,K04.3,K04.4,K04.5,K04.6,K04.60,K04.61,K04.62,K04.63,K04.69,K04.7,K04.8,K04.80,K04.81,K04.82,K04.89,K04.9,K05.0,K05.00,K05.08,K05.09,K05.1,K05.10,K05.11,K05.12,K05.13,K05.18,K05.19,K05.2,K05.20,K05.21,K05.22,K05.28,K05.29,K05.3,K05.30,K05.31,K05.32,K05.33,K05.38,K05.39,K05.4,K05.5,K05.6,K06.0,K06.00,K06.01,K06.09,K06.1,K06.10,K06.18,K06.19,K06.2,K06.20,K06.21,K06.22,K06.23,K06.28,K06.29,K06.81,K06.82,K06.83,K06.84,K06.88,K06.9,K07.0,K07.00,K07.01,K07.02,K07.03,K07.04,K07.05,K07.08,K07.09,K07.1,K07.10,K07.11,K07.12,K07.13,K07.14,K07.18,K07.19,K07.2,K07.20,K07.21,K07.22,K07.23,K07.24,K07.25,K07.26,K07.27,K07.28,K07.29,K07.3,K07.30,K07.32,K07.33,K07.34,K07.35,K07.38,K07.39,K07.4,K07.5,K07.50,K07.51,K07.52,K07.53,K07.54,K07.55,K07.58,K07.59,K07.6,K07.8,K07.9,K08.0,K08.1,K08.2,K08.3,K08.80,K08.81,K08.82,K08.88,K08.9,K09.0,K09.00,K09.01,K09.02,K09.03,K09.04,K09.08,K09.09,K09.1,K09.10,K09.11,K09.12,K09.13,K09.18,K09.19,K09.9,K10.0,K10.00,K10.01,K10.02,K10.08,K10.09,K10.2,K10.20,K10.21,K10.22,K10.23,K10.24,K10.25,K10.26,K10.28,K10.29,K10.3,K10.80,K10.81,K10.82,K10.83,K10.88;caries./dental abscess./gingivit./malocclucion./störning i temporomandibulärleden;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Sjukdom i tänder / tandkött;hammasmätä./hammas-/ienpaise./ientulehdus./karies./leukanivelen häiriö./purentavika;hampaiden tulon / purennan ongelma D19./ hampaiden /ikenen vamma D80./ Vincentin angiina D83;Andra sjukdomar/diagnoser;;;;;teething/denture problem D19, injury to teeth/gum D80, Vincent's angina D83;caries, dental abscess, gingivitis, malocclusion, temporomandibular joint disorder;Teeth/gum disease;
D83;Suun/kielen/huulen sairaus;Suun/kielen/huulen sairaus;Suun/kielen/huulen sairaus;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1624;04.02.2008;Muut sairaudet;;;parotit D71./annan skada på matlsmältningsorganen D80./herpes simplex S71;;;A69.0,A69.1,A69.10,A69.11,B00.2,B37.0,B37.00,B37.01,B37.02,B37.03,B37.04,B37.05,B37.06,B37.08,B37.09,K11.0,K11.1,K11.2,K11.3,K11.4,K11.5,K11.6,K11.60,K11.61,K11.69,K11.7,K11.70,K11.71,K11.72,K11.80,K11.81,K11.82,K11.83,K11.84,K11.85,K11.88,K11.9,K12.00,K12.01,K12.02,K12.03,K12.10,K12.11,K12.12,K12.13,K12.14,K12.18,K12.2,K13.0,K13.00,K13.01,K13.02,K13.03,K13.04,K13.08,K13.09,K13.2,K13.20,K13.21,K13.22,K13.23,K13.24,K13.28,K13.29,K13.3,K13.4,K13.40,K13.41,K13.42,K13.48,K13.49,K13.5,K13.6,K13.7,K13.70,K13.71,K13.72,K13.74,K13.78,K13.79,K14.0,K14.08,K14.09,K14.3,K14.30,K14.31,K14.32,K14.38,K14.39,K14.4,K14.40,K14.41,K14.42,K14.48,K14.49,K14.8,K14.80,K14.81,K14.82,K14.88,K14.9;aftöst sår./cheilos./glossit./mucocele./torsk./parotit./spottkörtelsten./stomatit./Vincents angina;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Sjkd i mun / tunga / läpp;huulien syöpymä./kielitulehdus./korvasylkirauhastulehdus./limarakkula./sammas./suun limakalvohaavauma./suutulehdus./sylkirauhaskivi./Vincentin angiina;sikotauti D71./ muu ruoansulatuskanavan vamma D80./ ihorokahtuma S71;Andra sjukdomar/diagnoser;;;;;mumps D71, other injury digestive system D80, herpes simplex S71;aphthous ulcer, cheilosis, glossitis, mucocoele, oral thrush, parotitis, salivary calculus, stomatitis, Vincent's angina;Mouth/tongue/lip disease;
D84;Ruokatorven sairaus;Ruokatorven sairaus;Ruokatorven sairaus;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1625;04.02.2008;Muut sairaudet;;;cancer i matstrupen D77./hiatushernia D90./varicer i matstrupen;;;A18.8+K23.0,B37.8+K23.8,B57.3+K23.1,K20,K21.0,K21.9,K22.0,K22.1#,K22.2,K22.3,K22.4,K22.5,K22.6,K22.7,K22.8,K22.9,K23.0*,K23.0*A18.8,K23.1*,K23.1*B57.3,K23.8*,K23.8*B37.8;achalasi./esofageal divertikel./Mallory-Weiss syndrom./esofagit./sår i esofagus./reflux;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Sjukdom i matstrupen;mahansuun kouristus./Mallory-Weissin syndrooma./refluksitauti ruokatorvidivertikkeli,pullistuma./ruokatorvitulehdus./ruokatorvihaavauma;ruokatorvisyöpä D77./ palleatyrä D90./ ruokatorven suonikohjut K99;Andra sjukdomar/diagnoser;;;;;cancer of oesophagus D77, hiatus hernia D90, oesophageal varices K99;achalasia, Mallory-Weiss syndrome, oesophagial diverticulum, oesophagitis, oesophagus ulceration, reflux;Oesophagus disease;
D85;Pohjukaissuolen haava;Pohjukaissuolen haava;Pohjukaissuolen haava;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1626;04.02.2008;Muut sairaudet;;;;Närästys D03, Happovaiva/ruoansulatushäiriö D07;;K26.0#,K26.1#,K26.2#,K26.3#,K26.4#,K26.5#,K26.6#,K26.7#,K26.9#;blödning / obstruktion / perforerat sår;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;tyypilliset kuvantamis-/tähystyslöydökset tai oireiden paheneminen potilaalla, jolla on aiemmin todettu pohjukaissuolen haava;karakteristiska radiologiska fynd, eller karakteristiska endoskopifynd, eller exacerbation av symptom hos en patient som tidigare påvisats lida av duodenalsår;T;Duodenalsår;puhjennut/tukkiva/vuotava haavauma;;Andra sjukdomar/diagnoser;;Halsbränna D03, Dyspepsi eller annan matsmältningsrubbri D07;heartburn D03, dyspepsia/indigestion D07;characteristic imaging findings, or characteristic endoscopy findings, or exacerbation of symptoms in a patient with a previously proven duodenal ulcer;;bleeding/obstructing/perforated ulcer;Duodenal ulcer;
D86;Peptinen haava, muu;Peptinen haava, muu;Peptinen haava, muu;D;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1627;04.02.2008;Muut sairaudet;;;sår i matstrupen D84./duodenalsår D85;Närästys D03, Happovaiva/ruoansulatushäiriö D07;;K25.0#,K25.1,K25.2,K25.3,K25.4,K25.5,K25.6,K25.7,K25.9,K27.0,K27.1,K27.2,K27.3,K27.4,K27.5,K27.6,K27.7,K27.9,K28.0,K28.1,K28.2,K28.3,K28.4,K28.5,K28.6,K28.7,K28.9;sår i magsäcken./i magsäck och tunntarm./marginala sår./akut erosion;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;tyypilliset kuvantamis-/tähystyslöydökset tai oireiden paheneminen potilaalla, jolla on aiemmin todettu mahalaukun haava;karakteristiska radiologiska / endoskopifynd, eller exacerbation av symptom hos en patient som tidigare påvisats lida av magsår;T;Peptiskt sår, annat;gastrojejunaalinen/mahalaukun/välimaaston haavauma./syöpymä;ruokatorvihaava D84./ pohjukaissuolen haava D85;Andra sjukdomar/diagnoser;;Halsbränna D03, Dyspepsi eller annan matsmältningsrubbri D07;heartburn D03, dyspepsia/indigestion D07;characteristic imaging/endoscopy findings, or exacerbation of symptoms in a patient with a previously proven ulcer;oesophageal ulcer D84, duodenal ulcer D85;acute erosion, gastric/gastrojejunal/marginal ulcer, Zollinger-Ellison syndrome;Peptic ulcer other;
