concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason,tmp_mapping_type
36524882,36524882,Maps to,20150918,20991231,NA,OMOP
36543594,36543594,Maps to,20150918,20991231,NA,OMOP
36524326,36524326,Maps to,20150918,20991231,NA,OMOP
36541334,36541334,Maps to,20150918,20991231,NA,OMOP
36550186,36550186,Maps to,20150918,20991231,NA,OMOP
36539382,36539382,Maps to,20150918,20991231,NA,OMOP
36563957,36563957,Maps to,20150918,20991231,NA,OMOP
36536443,36536443,Maps to,20150918,20991231,NA,OMOP
36541681,36541681,Maps to,20150918,20991231,NA,OMOP
36562968,36562968,Maps to,20150918,20991231,NA,OMOP
36550134,36550134,Maps to,20150918,20991231,NA,OMOP
36562887,36562887,Maps to,20150918,20991231,NA,OMOP
36559492,36559492,Maps to,20150918,20991231,NA,OMOP
36556652,36556652,Maps to,20150918,20991231,NA,OMOP
36550654,36550654,Maps to,20150918,20991231,NA,OMOP
36541375,36541375,Maps to,20150918,20991231,NA,OMOP
36521805,36521805,Maps to,20150918,20991231,NA,OMOP
36537585,36537585,Maps to,20150918,20991231,NA,OMOP
36550082,36550082,Maps to,20150918,20991231,NA,OMOP
36560327,36560327,Maps to,20150918,20991231,NA,OMOP
36542942,36542942,Maps to,20150918,20991231,NA,OMOP
36518669,36518669,Maps to,20150918,20991231,NA,OMOP
36560507,36560507,Maps to,20150918,20991231,NA,OMOP
36522717,36522717,Maps to,20150918,20991231,NA,OMOP
36528314,36528314,Maps to,20150918,20991231,NA,OMOP
36532563,36532563,Maps to,20150918,20991231,NA,OMOP
36562106,36562106,Maps to,20150918,20991231,NA,OMOP
36555243,36555243,Maps to,20150918,20991231,NA,OMOP
36562544,36562544,Maps to,20150918,20991231,NA,OMOP
36545075,36545075,Maps to,20150918,20991231,NA,OMOP
36566274,36566274,Maps to,20150918,20991231,NA,OMOP
36549627,36549627,Maps to,20150918,20991231,NA,OMOP
36544917,36544917,Maps to,20150918,20991231,NA,OMOP
36553553,36553553,Maps to,20150918,20991231,NA,OMOP
36536254,36536254,Maps to,20150918,20991231,NA,OMOP
36540238,36540238,Maps to,20150918,20991231,NA,OMOP
36564994,36564994,Maps to,20150918,20991231,NA,OMOP
36540618,36540618,Maps to,20150918,20991231,NA,OMOP
36565070,36565070,Maps to,20150918,20991231,NA,OMOP
36559521,36559521,Maps to,20150918,20991231,NA,OMOP
36547972,36547972,Maps to,20150918,20991231,NA,OMOP
36531328,36531328,Maps to,20150918,20991231,NA,OMOP
36526392,36526392,Maps to,20150918,20991231,NA,OMOP
36524887,36524887,Maps to,20150918,20991231,NA,OMOP
36538410,36538410,Maps to,20150918,20991231,NA,OMOP
36549394,36549394,Maps to,20150918,20991231,NA,OMOP
36549635,36549635,Maps to,20150918,20991231,NA,OMOP
36537199,36537199,Maps to,20150918,20991231,NA,OMOP
36534989,36534989,Maps to,20150918,20991231,NA,OMOP
36557733,36557733,Maps to,20150918,20991231,NA,OMOP
36525137,36525137,Maps to,20150918,20991231,NA,OMOP
36520135,36520135,Maps to,20150918,20991231,NA,OMOP
36520437,36520437,Maps to,20150918,20991231,NA,OMOP
36546342,36546342,Maps to,20150918,20991231,NA,OMOP
36545938,36545938,Maps to,20150918,20991231,NA,OMOP
36560520,36560520,Maps to,20150918,20991231,NA,OMOP
36524396,36524396,Maps to,20150918,20991231,NA,OMOP
36535325,36535325,Maps to,20150918,20991231,NA,OMOP
36539509,36539509,Maps to,20150918,20991231,NA,OMOP
36534754,36534754,Maps to,20150918,20991231,NA,OMOP
36518058,36518058,Maps to,20150918,20991231,NA,OMOP
36563816,36563816,Maps to,20150918,20991231,NA,OMOP
36558940,36558940,Maps to,20150918,20991231,NA,OMOP
36519827,36519827,Maps to,20150918,20991231,NA,OMOP
36517810,36517810,Maps to,20150918,20991231,NA,OMOP
36545352,36545352,Maps to,20150918,20991231,NA,OMOP
36522400,36522400,Maps to,20150918,20991231,NA,OMOP
36561419,36561419,Maps to,20150918,20991231,NA,OMOP
36565204,36565204,Maps to,20150918,20991231,NA,OMOP
36539965,36539965,Maps to,20150918,20991231,NA,OMOP
36524294,36524294,Maps to,20150918,20991231,NA,OMOP
36542455,36542455,Maps to,20150918,20991231,NA,OMOP
36556150,36556150,Maps to,20150918,20991231,NA,OMOP
36556296,36556296,Maps to,20150918,20991231,NA,OMOP
36561271,36561271,Maps to,20150918,20991231,NA,OMOP
36531742,36531742,Maps to,20150918,20991231,NA,OMOP
36518847,36518847,Maps to,20150918,20991231,NA,OMOP
36561622,36561622,Maps to,20150918,20991231,NA,OMOP
36541802,36541802,Maps to,20150918,20991231,NA,OMOP
36536600,36536600,Maps to,20150918,20991231,NA,OMOP
36538764,36538764,Maps to,20150918,20991231,NA,OMOP
36561872,36561872,Maps to,20150918,20991231,NA,OMOP
36562567,36562567,Maps to,20150918,20991231,NA,OMOP
36553663,36553663,Maps to,20150918,20991231,NA,OMOP
36534801,36534801,Maps to,20150918,20991231,NA,OMOP
36533583,36533583,Maps to,20150918,20991231,NA,OMOP
36540602,36540602,Maps to,20150918,20991231,NA,OMOP
36535042,36535042,Maps to,20150918,20991231,NA,OMOP
36537425,36537425,Maps to,20150918,20991231,NA,OMOP
36547353,36547353,Maps to,20150918,20991231,NA,OMOP
36552532,36552532,Maps to,20150918,20991231,NA,OMOP
36558926,36558926,Maps to,20150918,20991231,NA,OMOP
36562566,36562566,Maps to,20150918,20991231,NA,OMOP
36553830,36553830,Maps to,20150918,20991231,NA,OMOP
36546527,36546527,Maps to,20150918,20991231,NA,OMOP
36522545,36522545,Maps to,20150918,20991231,NA,OMOP
36532290,36532290,Maps to,20150918,20991231,NA,OMOP
36536846,36536846,Maps to,20150918,20991231,NA,OMOP
36542084,36542084,Maps to,20150918,20991231,NA,OMOP
36540166,36540166,Maps to,20150918,20991231,NA,OMOP
36541297,36541297,Maps to,20150918,20991231,NA,OMOP
36550407,36550407,Maps to,20150918,20991231,NA,OMOP
36551180,36551180,Maps to,20150918,20991231,NA,OMOP
36541230,36541230,Maps to,20150918,20991231,NA,OMOP
36552100,36552100,Maps to,20150918,20991231,NA,OMOP
36560948,36560948,Maps to,20150918,20991231,NA,OMOP
36517955,36517955,Maps to,20150918,20991231,NA,OMOP
36556535,36556535,Maps to,20150918,20991231,NA,OMOP
36547916,36547916,Maps to,20150918,20991231,NA,OMOP
36557813,36557813,Maps to,20150918,20991231,NA,OMOP
36566897,36566897,Maps to,20150918,20991231,NA,OMOP
36556045,36556045,Maps to,20150918,20991231,NA,OMOP
36542564,36542564,Maps to,20150918,20991231,NA,OMOP
36533037,36533037,Maps to,20150918,20991231,NA,OMOP
36543156,36543156,Maps to,20150918,20991231,NA,OMOP
36532107,36532107,Maps to,20150918,20991231,NA,OMOP
36543912,36543912,Maps to,20150918,20991231,NA,OMOP
36524464,36524464,Maps to,20150918,20991231,NA,OMOP
36520448,36520448,Maps to,20150918,20991231,NA,OMOP
36566969,36566969,Maps to,20150918,20991231,NA,OMOP
36547521,36547521,Maps to,20150918,20991231,NA,OMOP
36519751,36519751,Maps to,20150918,20991231,NA,OMOP
36567555,36567555,Maps to,20150918,20991231,NA,OMOP
36523240,36523240,Maps to,20150918,20991231,NA,OMOP
36551655,36551655,Maps to,20150918,20991231,NA,OMOP
36521690,36521690,Maps to,20150918,20991231,NA,OMOP
36530428,36530428,Maps to,20150918,20991231,NA,OMOP
36566298,36566298,Maps to,20150918,20991231,NA,OMOP
36527924,36527924,Maps to,20150918,20991231,NA,OMOP
36549831,36549831,Maps to,20150918,20991231,NA,OMOP
36559213,36559213,Maps to,20150918,20991231,NA,OMOP
36517336,36517336,Maps to,20150918,20991231,NA,OMOP
36551529,36551529,Maps to,20150918,20991231,NA,OMOP
36518126,36518126,Maps to,20150918,20991231,NA,OMOP
36565105,36565105,Maps to,20150918,20991231,NA,OMOP
36560915,36560915,Maps to,20150918,20991231,NA,OMOP
36555537,36555537,Maps to,20150918,20991231,NA,OMOP
36563127,36563127,Maps to,20150918,20991231,NA,OMOP
36537947,36537947,Maps to,20150918,20991231,NA,OMOP
36523094,36523094,Maps to,20150918,20991231,NA,OMOP
36534508,36534508,Maps to,20150918,20991231,NA,OMOP
36566607,36566607,Maps to,20150918,20991231,NA,OMOP
36520595,36520595,Maps to,20150918,20991231,NA,OMOP
36532352,36532352,Maps to,20150918,20991231,NA,OMOP
36539070,36539070,Maps to,20150918,20991231,NA,OMOP
36562396,36562396,Maps to,20150918,20991231,NA,OMOP
36561423,36561423,Maps to,20150918,20991231,NA,OMOP
36559566,36559566,Maps to,20150918,20991231,NA,OMOP
36551975,36551975,Maps to,20150918,20991231,NA,OMOP
36534959,36534959,Maps to,20150918,20991231,NA,OMOP
36567526,36567526,Maps to,20150918,20991231,NA,OMOP
36541672,36541672,Maps to,20150918,20991231,NA,OMOP
36559929,36559929,Maps to,20150918,20991231,NA,OMOP
36565767,36565767,Maps to,20150918,20991231,NA,OMOP
36532205,36532205,Maps to,20150918,20991231,NA,OMOP
36538454,36538454,Maps to,20150918,20991231,NA,OMOP
36552256,36552256,Maps to,20150918,20991231,NA,OMOP
36518427,36518427,Maps to,20150918,20991231,NA,OMOP
36531010,36531010,Maps to,20150918,20991231,NA,OMOP
36564961,36564961,Maps to,20150918,20991231,NA,OMOP
36561826,36561826,Maps to,20150918,20991231,NA,OMOP
36517606,36517606,Maps to,20150918,20991231,NA,OMOP
36551731,36551731,Maps to,20150918,20991231,NA,OMOP
36553433,36553433,Maps to,20150918,20991231,NA,OMOP
36545223,36545223,Maps to,20150918,20991231,NA,OMOP
36565434,36565434,Maps to,20150918,20991231,NA,OMOP
36529072,36529072,Maps to,20150918,20991231,NA,OMOP
36547472,36547472,Maps to,20150918,20991231,NA,OMOP
36520964,36520964,Maps to,20150918,20991231,NA,OMOP
36560654,36560654,Maps to,20150918,20991231,NA,OMOP
36551998,36551998,Maps to,20150918,20991231,NA,OMOP
36538868,36538868,Maps to,20150918,20991231,NA,OMOP
36527862,36527862,Maps to,20150918,20991231,NA,OMOP
36563017,36563017,Maps to,20150918,20991231,NA,OMOP
36528092,36528092,Maps to,20150918,20991231,NA,OMOP
36566925,36566925,Maps to,20150918,20991231,NA,OMOP
36547088,36547088,Maps to,20150918,20991231,NA,OMOP
36555151,36555151,Maps to,20150918,20991231,NA,OMOP
36528173,36528173,Maps to,20150918,20991231,NA,OMOP
36559032,36559032,Maps to,20150918,20991231,NA,OMOP
36524557,36524557,Maps to,20150918,20991231,NA,OMOP
36533305,36533305,Maps to,20150918,20991231,NA,OMOP
36563591,36563591,Maps to,20150918,20991231,NA,OMOP
36557040,36557040,Maps to,20150918,20991231,NA,OMOP
36541539,36541539,Maps to,20150918,20991231,NA,OMOP
36537094,36537094,Maps to,20150918,20991231,NA,OMOP
36548111,36548111,Maps to,20150918,20991231,NA,OMOP
36538811,36538811,Maps to,20150918,20991231,NA,OMOP
36518704,36518704,Maps to,20150918,20991231,NA,OMOP
36536964,36536964,Maps to,20150918,20991231,NA,OMOP
36523120,36523120,Maps to,20150918,20991231,NA,OMOP
36553480,36553480,Maps to,20150918,20991231,NA,OMOP
36548588,36548588,Maps to,20150918,20991231,NA,OMOP
36522777,36522777,Maps to,20150918,20991231,NA,OMOP
36521069,36521069,Maps to,20150918,20991231,NA,OMOP
36565801,36565801,Maps to,20150918,20991231,NA,OMOP
36566475,36566475,Maps to,20150918,20991231,NA,OMOP
36538670,36538670,Maps to,20150918,20991231,NA,OMOP
36532106,36532106,Maps to,20150918,20991231,NA,OMOP
36557012,36557012,Maps to,20150918,20991231,NA,OMOP
36530310,36530310,Maps to,20150918,20991231,NA,OMOP
36558665,36558665,Maps to,20150918,20991231,NA,OMOP
36526562,36526562,Maps to,20150918,20991231,NA,OMOP
36527402,36527402,Maps to,20150918,20991231,NA,OMOP
36524206,36524206,Maps to,20150918,20991231,NA,OMOP
36549630,36549630,Maps to,20150918,20991231,NA,OMOP
36540760,36540760,Maps to,20150918,20991231,NA,OMOP
36527178,36527178,Maps to,20150918,20991231,NA,OMOP
36526861,36526861,Maps to,20150918,20991231,NA,OMOP
36521309,36521309,Maps to,20150918,20991231,NA,OMOP
36567825,36567825,Maps to,20150918,20991231,NA,OMOP
36559364,36559364,Maps to,20150918,20991231,NA,OMOP
36565820,36565820,Maps to,20150918,20991231,NA,OMOP
36521950,36521950,Maps to,20150918,20991231,NA,OMOP
36550571,36550571,Maps to,20150918,20991231,NA,OMOP
36553442,36553442,Maps to,20150918,20991231,NA,OMOP
36563418,36563418,Maps to,20150918,20991231,NA,OMOP
36561439,36561439,Maps to,20150918,20991231,NA,OMOP
36556907,36556907,Maps to,20150918,20991231,NA,OMOP
36568003,36568003,Maps to,20150918,20991231,NA,OMOP
36538135,36538135,Maps to,20150918,20991231,NA,OMOP
36559362,36559362,Maps to,20150918,20991231,NA,OMOP
36539450,36539450,Maps to,20150918,20991231,NA,OMOP
36536259,36536259,Maps to,20150918,20991231,NA,OMOP
36538540,36538540,Maps to,20150918,20991231,NA,OMOP
36539034,36539034,Maps to,20150918,20991231,NA,OMOP
36565199,36565199,Maps to,20150918,20991231,NA,OMOP
36535992,36535992,Maps to,20150918,20991231,NA,OMOP
36536706,36536706,Maps to,20150918,20991231,NA,OMOP
36520994,36520994,Maps to,20150918,20991231,NA,OMOP
36547139,36547139,Maps to,20150918,20991231,NA,OMOP
36540466,36540466,Maps to,20150918,20991231,NA,OMOP
36541020,36541020,Maps to,20150918,20991231,NA,OMOP
36555580,36555580,Maps to,20150918,20991231,NA,OMOP
36559341,36559341,Maps to,20150918,20991231,NA,OMOP
36542295,36542295,Maps to,20150918,20991231,NA,OMOP
36533934,36533934,Maps to,20150918,20991231,NA,OMOP
36521315,36521315,Maps to,20150918,20991231,NA,OMOP
36519731,36519731,Maps to,20150918,20991231,NA,OMOP
36554095,36554095,Maps to,20150918,20991231,NA,OMOP
36529846,36529846,Maps to,20150918,20991231,NA,OMOP
36540742,36540742,Maps to,20150918,20991231,NA,OMOP
36564992,36564992,Maps to,20150918,20991231,NA,OMOP
36559378,36559378,Maps to,20150918,20991231,NA,OMOP
36527442,36527442,Maps to,20150918,20991231,NA,OMOP
36527288,36527288,Maps to,20150918,20991231,NA,OMOP
36540135,36540135,Maps to,20150918,20991231,NA,OMOP
36526508,36526508,Maps to,20150918,20991231,NA,OMOP
36519963,36519963,Maps to,20150918,20991231,NA,OMOP
36527444,36527444,Maps to,20150918,20991231,NA,OMOP
36557098,36557098,Maps to,20150918,20991231,NA,OMOP
36567333,36567333,Maps to,20150918,20991231,NA,OMOP
36559707,36559707,Maps to,20150918,20991231,NA,OMOP
36563303,36563303,Maps to,20150918,20991231,NA,OMOP
36565355,36565355,Maps to,20150918,20991231,NA,OMOP
36547087,36547087,Maps to,20150918,20991231,NA,OMOP
36547968,36547968,Maps to,20150918,20991231,NA,OMOP
36519822,36519822,Maps to,20150918,20991231,NA,OMOP
36564576,36564576,Maps to,20150918,20991231,NA,OMOP
36534436,36534436,Maps to,20150918,20991231,NA,OMOP
36527042,36527042,Maps to,20150918,20991231,NA,OMOP
36532197,36532197,Maps to,20150918,20991231,NA,OMOP
36545488,36545488,Maps to,20150918,20991231,NA,OMOP
36540450,36540450,Maps to,20150918,20991231,NA,OMOP
36525623,36525623,Maps to,20150918,20991231,NA,OMOP
36525600,36525600,Maps to,20150918,20991231,NA,OMOP
36563474,36563474,Maps to,20150918,20991231,NA,OMOP
36558868,36558868,Maps to,20150918,20991231,NA,OMOP
36561683,36561683,Maps to,20150918,20991231,NA,OMOP
36518268,36518268,Maps to,20150918,20991231,NA,OMOP
36536690,36536690,Maps to,20150918,20991231,NA,OMOP
36554395,36554395,Maps to,20150918,20991231,NA,OMOP
36520329,36520329,Maps to,20150918,20991231,NA,OMOP
36557985,36557985,Maps to,20150918,20991231,NA,OMOP
36567089,36567089,Maps to,20150918,20991231,NA,OMOP
36535429,36535429,Maps to,20150918,20991231,NA,OMOP
36529343,36529343,Maps to,20150918,20991231,NA,OMOP
36559989,36559989,Maps to,20150918,20991231,NA,OMOP
36532080,36532080,Maps to,20150918,20991231,NA,OMOP
36546745,36546745,Maps to,20150918,20991231,NA,OMOP
36550041,36550041,Maps to,20150918,20991231,NA,OMOP
36566621,36566621,Maps to,20150918,20991231,NA,OMOP
36522619,36522619,Maps to,20150918,20991231,NA,OMOP
36545922,36545922,Maps to,20150918,20991231,NA,OMOP
36530026,36530026,Maps to,20150918,20991231,NA,OMOP
36542611,36542611,Maps to,20150918,20991231,NA,OMOP
36527749,36527749,Maps to,20150918,20991231,NA,OMOP
36522339,36522339,Maps to,20150918,20991231,NA,OMOP
36532868,36532868,Maps to,20150918,20991231,NA,OMOP
36540003,36540003,Maps to,20150918,20991231,NA,OMOP
36521558,36521558,Maps to,20150918,20991231,NA,OMOP
36567514,36567514,Maps to,20150918,20991231,NA,OMOP
36565778,36565778,Maps to,20150918,20991231,NA,OMOP
36548106,36548106,Maps to,20150918,20991231,NA,OMOP
36540192,36540192,Maps to,20150918,20991231,NA,OMOP
36565811,36565811,Maps to,20150918,20991231,NA,OMOP
36526093,36526093,Maps to,20150918,20991231,NA,OMOP
36541769,36541769,Maps to,20150918,20991231,NA,OMOP
36524245,36524245,Maps to,20150918,20991231,NA,OMOP
36564129,36564129,Maps to,20150918,20991231,NA,OMOP
36542533,36542533,Maps to,20150918,20991231,NA,OMOP
36534017,36534017,Maps to,20150918,20991231,NA,OMOP
36518536,36518536,Maps to,20150918,20991231,NA,OMOP
36538871,36538871,Maps to,20150918,20991231,NA,OMOP
36523134,36523134,Maps to,20150918,20991231,NA,OMOP
36543296,36543296,Maps to,20150918,20991231,NA,OMOP
36533855,36533855,Maps to,20150918,20991231,NA,OMOP
36535266,36535266,Maps to,20150918,20991231,NA,OMOP
36566765,36566765,Maps to,20150918,20991231,NA,OMOP
36559117,36559117,Maps to,20150918,20991231,NA,OMOP
36548445,36548445,Maps to,20150918,20991231,NA,OMOP
36524613,36524613,Maps to,20150918,20991231,NA,OMOP
36546654,36546654,Maps to,20150918,20991231,NA,OMOP
36556565,36556565,Maps to,20150918,20991231,NA,OMOP
36535008,36535008,Maps to,20150918,20991231,NA,OMOP
36554732,36554732,Maps to,20150918,20991231,NA,OMOP
36567524,36567524,Maps to,20150918,20991231,NA,OMOP
36540408,36540408,Maps to,20150918,20991231,NA,OMOP
36525362,36525362,Maps to,20150918,20991231,NA,OMOP
36559180,36559180,Maps to,20150918,20991231,NA,OMOP
36524386,36524386,Maps to,20150918,20991231,NA,OMOP
36542540,36542540,Maps to,20150918,20991231,NA,OMOP
36543517,36543517,Maps to,20150918,20991231,NA,OMOP
36522134,36522134,Maps to,20150918,20991231,NA,OMOP
36540575,36540575,Maps to,20150918,20991231,NA,OMOP
36545752,36545752,Maps to,20150918,20991231,NA,OMOP
36565072,36565072,Maps to,20150918,20991231,NA,OMOP
36536568,36536568,Maps to,20150918,20991231,NA,OMOP
36563677,36563677,Maps to,20150918,20991231,NA,OMOP
36560234,36560234,Maps to,20150918,20991231,NA,OMOP
36562371,36562371,Maps to,20150918,20991231,NA,OMOP
36556110,36556110,Maps to,20150918,20991231,NA,OMOP
36538828,36538828,Maps to,20150918,20991231,NA,OMOP
36529049,36529049,Maps to,20150918,20991231,NA,OMOP
36534144,36534144,Maps to,20150918,20991231,NA,OMOP
36535596,36535596,Maps to,20150918,20991231,NA,OMOP
36533869,36533869,Maps to,20150918,20991231,NA,OMOP
36524136,36524136,Maps to,20150918,20991231,NA,OMOP
36537406,36537406,Maps to,20150918,20991231,NA,OMOP
36557801,36557801,Maps to,20150918,20991231,NA,OMOP
36548517,36548517,Maps to,20150918,20991231,NA,OMOP
36547863,36547863,Maps to,20150918,20991231,NA,OMOP
36559550,36559550,Maps to,20150918,20991231,NA,OMOP
36553688,36553688,Maps to,20150918,20991231,NA,OMOP
36540128,36540128,Maps to,20150918,20991231,NA,OMOP
36564316,36564316,Maps to,20150918,20991231,NA,OMOP
36566184,36566184,Maps to,20150918,20991231,NA,OMOP
36527599,36527599,Maps to,20150918,20991231,NA,OMOP
36555775,36555775,Maps to,20150918,20991231,NA,OMOP
36554651,36554651,Maps to,20150918,20991231,NA,OMOP
36547334,36547334,Maps to,20150918,20991231,NA,OMOP
36546259,36546259,Maps to,20150918,20991231,NA,OMOP
36547804,36547804,Maps to,20150918,20991231,NA,OMOP
36517399,36517399,Maps to,20150918,20991231,NA,OMOP
36545675,36545675,Maps to,20150918,20991231,NA,OMOP
36566470,36566470,Maps to,20150918,20991231,NA,OMOP
36528930,36528930,Maps to,20150918,20991231,NA,OMOP
36524968,36524968,Maps to,20150918,20991231,NA,OMOP
36531593,36531593,Maps to,20150918,20991231,NA,OMOP
36537485,36537485,Maps to,20150918,20991231,NA,OMOP
36550913,36550913,Maps to,20150918,20991231,NA,OMOP
36553840,36553840,Maps to,20150918,20991231,NA,OMOP
36525797,36525797,Maps to,20150918,20991231,NA,OMOP
36541233,36541233,Maps to,20150918,20991231,NA,OMOP
36555185,36555185,Maps to,20150918,20991231,NA,OMOP
36543975,36543975,Maps to,20150918,20991231,NA,OMOP
36549368,36549368,Maps to,20150918,20991231,NA,OMOP
36562532,36562532,Maps to,20150918,20991231,NA,OMOP
36527736,36527736,Maps to,20150918,20991231,NA,OMOP
36524369,36524369,Maps to,20150918,20991231,NA,OMOP
36563840,36563840,Maps to,20150918,20991231,NA,OMOP
36552538,36552538,Maps to,20150918,20991231,NA,OMOP
36536526,36536526,Maps to,20150918,20991231,NA,OMOP
36527942,36527942,Maps to,20150918,20991231,NA,OMOP
36537219,36537219,Maps to,20150918,20991231,NA,OMOP
36564572,36564572,Maps to,20150918,20991231,NA,OMOP
36552768,36552768,Maps to,20150918,20991231,NA,OMOP
36523645,36523645,Maps to,20150918,20991231,NA,OMOP
36524929,36524929,Maps to,20150918,20991231,NA,OMOP
36523742,36523742,Maps to,20150918,20991231,NA,OMOP
36521504,36521504,Maps to,20150918,20991231,NA,OMOP
36537082,36537082,Maps to,20150918,20991231,NA,OMOP
36522280,36522280,Maps to,20150918,20991231,NA,OMOP
36522268,36522268,Maps to,20150918,20991231,NA,OMOP
36554461,36554461,Maps to,20150918,20991231,NA,OMOP
36550375,36550375,Maps to,20150918,20991231,NA,OMOP
36526052,36526052,Maps to,20150918,20991231,NA,OMOP
36544675,36544675,Maps to,20150918,20991231,NA,OMOP
36559055,36559055,Maps to,20150918,20991231,NA,OMOP
36563605,36563605,Maps to,20150918,20991231,NA,OMOP
36536839,36536839,Maps to,20150918,20991231,NA,OMOP
36566115,36566115,Maps to,20150918,20991231,NA,OMOP
36554479,36554479,Maps to,20150918,20991231,NA,OMOP
36549777,36549777,Maps to,20150918,20991231,NA,OMOP
36562814,36562814,Maps to,20150918,20991231,NA,OMOP
36525644,36525644,Maps to,20150918,20991231,NA,OMOP
36527074,36527074,Maps to,20150918,20991231,NA,OMOP
36545085,36545085,Maps to,20150918,20991231,NA,OMOP
36523790,36523790,Maps to,20150918,20991231,NA,OMOP
36534643,36534643,Maps to,20150918,20991231,NA,OMOP
36545772,36545772,Maps to,20150918,20991231,NA,OMOP
36558196,36558196,Maps to,20150918,20991231,NA,OMOP
36531364,36531364,Maps to,20150918,20991231,NA,OMOP
36562703,36562703,Maps to,20150918,20991231,NA,OMOP
36531123,36531123,Maps to,20150918,20991231,NA,OMOP
36543687,36543687,Maps to,20150918,20991231,NA,OMOP
36549876,36549876,Maps to,20150918,20991231,NA,OMOP
36524246,36524246,Maps to,20150918,20991231,NA,OMOP
36547368,36547368,Maps to,20150918,20991231,NA,OMOP
36522811,36522811,Maps to,20150918,20991231,NA,OMOP
36535597,36535597,Maps to,20150918,20991231,NA,OMOP
36563454,36563454,Maps to,20150918,20991231,NA,OMOP
36562065,36562065,Maps to,20150918,20991231,NA,OMOP
36525669,36525669,Maps to,20150918,20991231,NA,OMOP
36541229,36541229,Maps to,20150918,20991231,NA,OMOP
36526625,36526625,Maps to,20150918,20991231,NA,OMOP
36563267,36563267,Maps to,20150918,20991231,NA,OMOP
36533343,36533343,Maps to,20150918,20991231,NA,OMOP
36521878,36521878,Maps to,20150918,20991231,NA,OMOP
36535839,36535839,Maps to,20150918,20991231,NA,OMOP
36542195,36542195,Maps to,20150918,20991231,NA,OMOP
36565002,36565002,Maps to,20150918,20991231,NA,OMOP
36540584,36540584,Maps to,20150918,20991231,NA,OMOP
36521169,36521169,Maps to,20150918,20991231,NA,OMOP
36559073,36559073,Maps to,20150918,20991231,NA,OMOP
36518581,36518581,Maps to,20150918,20991231,NA,OMOP
36519797,36519797,Maps to,20150918,20991231,NA,OMOP
36551424,36551424,Maps to,20150918,20991231,NA,OMOP
36540989,36540989,Maps to,20150918,20991231,NA,OMOP
36538181,36538181,Maps to,20150918,20991231,NA,OMOP
36542021,36542021,Maps to,20150918,20991231,NA,OMOP
36518081,36518081,Maps to,20150918,20991231,NA,OMOP
36541529,36541529,Maps to,20150918,20991231,NA,OMOP
36537171,36537171,Maps to,20150918,20991231,NA,OMOP
36551925,36551925,Maps to,20150918,20991231,NA,OMOP
36544181,36544181,Maps to,20150918,20991231,NA,OMOP
36563718,36563718,Maps to,20150918,20991231,NA,OMOP
36565903,36565903,Maps to,20150918,20991231,NA,OMOP
36566308,36566308,Maps to,20150918,20991231,NA,OMOP
36547468,36547468,Maps to,20150918,20991231,NA,OMOP
36545902,36545902,Maps to,20150918,20991231,NA,OMOP
36538387,36538387,Maps to,20150918,20991231,NA,OMOP
36553145,36553145,Maps to,20150918,20991231,NA,OMOP
36561077,36561077,Maps to,20150918,20991231,NA,OMOP
36524112,36524112,Maps to,20150918,20991231,NA,OMOP
36533081,36533081,Maps to,20150918,20991231,NA,OMOP
36566818,36566818,Maps to,20150918,20991231,NA,OMOP
36541400,36541400,Maps to,20150918,20991231,NA,OMOP
36533027,36533027,Maps to,20150918,20991231,NA,OMOP
36550099,36550099,Maps to,20150918,20991231,NA,OMOP
36558675,36558675,Maps to,20150918,20991231,NA,OMOP
36544528,36544528,Maps to,20150918,20991231,NA,OMOP
36543147,36543147,Maps to,20150918,20991231,NA,OMOP
36564065,36564065,Maps to,20150918,20991231,NA,OMOP
36517153,36517153,Maps to,20150918,20991231,NA,OMOP
36565412,36565412,Maps to,20150918,20991231,NA,OMOP
36561131,36561131,Maps to,20150918,20991231,NA,OMOP
36561471,36561471,Maps to,20150918,20991231,NA,OMOP
36517657,36517657,Maps to,20150918,20991231,NA,OMOP
36522772,36522772,Maps to,20150918,20991231,NA,OMOP
36528340,36528340,Maps to,20150918,20991231,NA,OMOP
36560862,36560862,Maps to,20150918,20991231,NA,OMOP
36541392,36541392,Maps to,20150918,20991231,NA,OMOP
36561533,36561533,Maps to,20150918,20991231,NA,OMOP
36561098,36561098,Maps to,20150918,20991231,NA,OMOP
36524780,36524780,Maps to,20150918,20991231,NA,OMOP
36546552,36546552,Maps to,20150918,20991231,NA,OMOP
36542315,36542315,Maps to,20150918,20991231,NA,OMOP
36547159,36547159,Maps to,20150918,20991231,NA,OMOP
36526017,36526017,Maps to,20150918,20991231,NA,OMOP
36523582,36523582,Maps to,20150918,20991231,NA,OMOP
36542763,36542763,Maps to,20150918,20991231,NA,OMOP
36517259,36517259,Maps to,20150918,20991231,NA,OMOP
36529506,36529506,Maps to,20150918,20991231,NA,OMOP
36545308,36545308,Maps to,20150918,20991231,NA,OMOP
36538837,36538837,Maps to,20150918,20991231,NA,OMOP
36548708,36548708,Maps to,20150918,20991231,NA,OMOP
36526465,36526465,Maps to,20150918,20991231,NA,OMOP
36545064,36545064,Maps to,20150918,20991231,NA,OMOP
36522703,36522703,Maps to,20150918,20991231,NA,OMOP
36548203,36548203,Maps to,20150918,20991231,NA,OMOP
